start_h,start_m,start_s,start_ms,end_h,end_m,end_s,end_ms,text
0,10,57,0,0,11,0,0,なんか
0,11,0,0,0,11,3,0,ローファットっていう牛乳の種類もあるんですねって
0,11,3,0,0,11,6,0,あの聞いたら
0,11,6,0,0,11,9,0,なんか牛乳となんか
0,11,9,0,0,11,12,0,ノンファットを半々でやってるみたいな
0,11,12,0,0,11,15,0,それでローファットっていうことにしてるみたいな話聞いたことある。
0,11,15,0,0,11,18,0,そうだったような気もしないでもない。
0,11,18,0,0,11,21,0,ということで
0,11,21,0,0,11,24,0,そう
0,11,24,0,0,11,27,0,スタバやマックの話聞いてたら食べたくなってきた。
0,11,27,0,0,11,30,0,いや深夜にね
0,11,30,0,0,11,33,0,深夜にそういうジャンキーなものを食べるのが
0,11,33,0,0,11,36,0,なんだかんだで一番楽しいみたいなとこあるから
0,11,36,0,0,11,39,0,なんか
0,11,39,0,0,11,42,0,私あんまり普段その
0,11,42,0,0,11,45,0,なんか
0,11,45,0,0,11,48,0,家を出ないんですけど
0,11,51,0,0,11,54,0,うん、あんまり家を出ないんですけど
0,11,54,0,0,11,57,0,なんかあの
0,11,57,0,0,12,0,0,そういう風にその
0,12,0,0,0,12,3,0,なんていうの
0,12,3,0,0,12,6,0,例えば期間限定の何か食べたいとか飲みたいとか
0,12,6,0,0,12,9,0,っていう
0,12,9,0,0,12,12,0,それぐらいの動機では
0,12,12,0,0,12,15,0,私をあの扉の外に
0,12,15,0,0,12,18,0,一歩踏み出させることはできないのね。
0,12,18,0,0,12,21,0,なんかのついでとかなんか打ち合わせのついでとかで行くことはあるんですけど
0,12,21,0,0,12,24,0,でなんか食べ
0,12,24,0,0,12,27,0,ご飯食べるの好きだし期間限定とかも好きなんだけど
0,12,27,0,0,12,30,0,それよりもはるか高みにその
0,12,30,0,0,12,33,0,あのウォール我が家のドアがあって
0,12,33,0,0,12,36,0,むちゃくちゃ高いんですよ。
0,12,36,0,0,12,39,0,50メートルぐらいあるから
0,12,39,0,0,12,42,0,全然家から出ないのね。
0,12,42,0,0,12,45,0,でなんか
0,12,45,0,0,12,48,0,ご飯食べるの好きなんだけど
0,12,48,0,0,12,51,0,結局やっぱもうなんかめんどくさいんですよ。
0,12,51,0,0,12,54,0,外に帰りに行くのが。家なんもないし。
0,12,54,0,0,12,57,0,だから結構なんか日によって
0,12,57,0,0,13,0,0,今日外出たけど
0,13,0,0,0,13,3,0,すっごい5食ぐらい食べたけど
0,13,3,0,0,13,6,0,昨日は家出るのめんどくさかったから
0,13,6,0,0,13,9,0,ビスとビスコ5枚だったみたいな。
0,13,9,0,0,13,12,0,なんか
0,13,12,0,0,13,15,0,そういう日がまちまちなんすよね。
0,13,15,0,0,13,18,0,だから私の肉体も
0,13,18,0,0,13,21,0,本当に大変だと思う。
0,13,21,0,0,13,24,0,緩急が異常に
0,13,24,0,0,13,27,0,急だから
0,13,27,0,0,13,30,0,今日はビスコの5枚の日か、今日5食食べる日か
0,13,30,0,0,13,33,0,って感じでね。
0,13,33,0,0,13,36,0,本当によくついてきてるなって思いますね。
0,13,36,0,0,13,39,0,これからも頑張ってほしい。
0,13,39,0,0,13,42,0,でもなんだかんだでめちゃくちゃ健康ですし
0,13,42,0,0,13,45,0,健康診断行っても献血行っても
0,13,45,0,0,13,48,0,めちゃくちゃ数値がいいんでね。
0,13,48,0,0,13,51,0,なんか別に規則正しい生活とか関係ねえじゃん
0,13,51,0,0,13,54,0,みたいな気持ちで生きてますけど。
0,13,57,0,0,14,0,0,嘘じゃん!と思ってる。
0,14,0,0,0,14,3,0,なんか
0,14,3,0,0,14,6,0,ちゃくちゃ健康だし血小板は馬鹿できえし
0,14,6,0,0,14,9,0,白血球もできえし
0,14,9,0,0,14,12,0,大変健康ですね。
0,14,12,0,0,14,15,0,はい、ということで
0,14,15,0,0,14,18,0,萩川ジャクセスさんバーキンのお話ありがとうございました。
0,14,18,0,0,14,21,0,では次。
0,14,21,0,0,14,24,0,特命の方からのお便りですね。
0,14,24,0,0,14,27,0,エルカコさんこんばんは。
0,14,27,0,0,14,30,0,しばらくの間気になっていたことがある
0,14,30,0,0,14,33,0,それについて調査したので結果の報告をさせていただきます。
0,14,33,0,0,14,36,0,今回調査したのはウララジのオープニングトークは本当に長いのかです。
0,14,36,0,0,14,39,0,普通歌に入る頃にはもうこんな時間だ。
0,14,39,0,0,14,42,0,確かにいつも言ってるわ。
0,14,42,0,0,14,45,0,普通歌に入る頃にはもうこんな時間だというような発言の多いウララジですが
0,14,45,0,0,14,48,0,実際のところオープニングトークがどのくらい時間取られていて
0,14,48,0,0,14,51,0,その時間が長いと言えるのかどうかについて調査しました。
0,14,51,0,0,14,54,0,ありがとうございます。
0,14,54,0,0,14,57,0,まず今回の調査におけるウララジオープニングトークの定義は
0,14,57,0,0,15,0,0,普通歌1つ目のラジオネームが生まれるまでとします。
0,15,0,0,0,15,3,0,ウララジでは普通歌のタイトルコール後に脱線があるため
0,15,3,0,0,15,6,0,今回はこの定義で調査を行いました。
0,15,6,0,0,15,9,0,すみません、お手数かけてね。
0,15,9,0,0,15,12,0,なお目測で時間を見ているため若干の誤差があることをご了承ください。
0,15,12,0,0,15,15,0,調査の結果一番普通歌入りが早かったのは
0,15,15,0,0,15,18,0,シャープ18の4分16秒。
0,15,18,0,0,15,21,0,一番普通歌入りが遅かったのは
0,15,21,0,0,15,24,0,ワッシャープ56の30分16秒。
0,15,24,0,0,15,27,0,見方によってはこの歌入りが2つ目とも捉えるのですが
0,15,27,0,0,15,30,0,今回の定義と本人の1つ目との発言があることから
0,15,30,0,0,15,33,0,この時間を採用しております。
0,15,33,0,0,15,36,0,平均値が約11分でした。
0,15,36,0,0,15,39,0,数字に厳しい方がいると突っ込まれるかもしれないので
0,15,39,0,0,15,42,0,中央値が9分57秒であったこともあわせて報告させていただきます。
0,15,42,0,0,15,45,0,ざっくり言うと大体10分から11分くらい
0,15,45,0,0,15,48,0,時間がかかっているということになります。
0,15,48,0,0,15,51,0,次に他のラジオ系配信と比べて
0,15,51,0,0,15,54,0,どのようなのかについて調べました。
0,15,54,0,0,15,57,0,こちらについては私が把握している配信をピックアップし
0,15,57,0,0,16,0,0,タイムスタンプ等を参考に、大体の時間のみ調査。
0,16,0,0,0,16,3,0,三宅のキモラジオは10分から15分での入りが多い。
0,16,3,0,0,16,6,0,三子さんの、あ、まあ、コナミアのね。
0,16,6,0,0,16,9,0,コナミアのキモラジオっていう、もうなんか今終わっちゃった
0,16,9,0,0,16,12,0,ラジオ配信があったんだけど、私好きだったんだけどね。
0,16,12,0,0,16,15,0,三子さんの禁断の果実、あ、これなんだっけ。
0,16,15,0,0,16,18,0,Forbidden Fruitsじゃなくて、アビスのリンゴね。
0,16,18,0,0,16,21,0,三子さんのアビスのリンゴも
0,16,21,0,0,16,24,0,10分から15分が多いが、大体最大が30分超え。
0,16,24,0,0,16,27,0,リンさん、龍我崎リンさんの
0,16,27,0,0,16,30,0,RMR、リュウインミュージックレディオの
0,16,30,0,0,16,33,0,直近数回は大体30分前後。
0,16,33,0,0,16,36,0,長っ。以上のことからブラジのオープニングトークは
0,16,36,0,0,16,39,0,7シーンくらいで見ると、標準的な長さであると言えます。
0,16,39,0,0,16,42,0,ということで、六子子さんは今後も思う存分脱線しながら
0,16,42,0,0,16,45,0,ブラジを続けていただければと思います。
0,16,45,0,0,16,48,0,寒くなってきましたのでお体も気を付けてお過ごしください。
0,16,48,0,0,16,51,0,ということで、スペシャルサンクス。
0,16,51,0,0,16,54,0,今度は三子様、関城美子様、龍我崎リン様、各配信にタイムスタンプをしてくれる
0,16,54,0,0,16,57,0,リサの皆様ということでね。すごい調べてくれました。
0,16,57,0,0,17,0,0,うーん。
0,17,0,0,0,17,3,0,えっ、じゃあもう30分
0,17,3,0,0,17,6,0,喋っていいんだ。でも30分喋ってたら毎回
0,17,6,0,0,17,9,0,2時間なっちゃうよ。
0,17,9,0,0,17,12,0,私できれば1時間半で配信を終わらせたいんですよね。
0,17,12,0,0,17,15,0,やっぱこう
0,17,15,0,0,17,18,0,コンテンツは
0,17,18,0,0,17,21,0,短く凝縮されている方が
0,17,21,0,0,17,24,0,いいかなっていうのがね
0,17,24,0,0,17,27,0,心情なんで。恥ずかしいよ。やっぱ。
0,17,27,0,0,17,30,0,あの、この間の美公式引きも2時間
0,17,30,0,0,17,33,0,やっといて、なんか短い方がいいと思ってる
0,17,33,0,0,17,36,0,っていうのを言うのは恥ずかしいんですけど
0,17,36,0,0,17,39,0,思ってることは思ってるんだよね。
0,17,39,0,0,17,42,0,それになんか時間が追いついてない
0,17,42,0,0,17,45,0,だけで。時間の方が
0,17,45,0,0,17,48,0,追いついてこないだけで、私は少なくともそう思って生きてるんですよね。
0,17,48,0,0,17,51,0,うーん。なんでね
0,17,51,0,0,17,54,0,これからもできれば10分、15分ぐらいで
0,17,54,0,0,17,57,0,入っていきたいですね。
0,17,57,0,0,18,0,0,今日でもかなりスピーディーだったんじゃないかなと思う。
0,18,0,0,0,18,3,0,こういう風にね、いろいろ
0,18,3,0,0,18,6,0,7信台のね、ラジオ配信とかと
0,18,6,0,0,18,9,0,比較して調べていただいて大変お手数おかけ
0,18,9,0,0,18,12,0,しました。ありがとうございます。回数もね
0,18,12,0,0,18,15,0,結構多いので大変だったんじゃないかなと思うんですけど
0,18,15,0,0,18,18,0,とても嬉しいです。
0,18,18,0,0,18,21,0,ありがとうございました。
0,18,21,0,0,18,24,0,いや、思ってはいるんだ。
0,18,24,0,0,18,27,0,いつも。できれば。1時間はさすがにちょっと
0,18,27,0,0,18,30,0,あのさすがに
0,18,30,0,0,18,33,0,短いかなっていう感は体感としてはあるんだけど
0,18,33,0,0,18,36,0,ベストはやっぱり1時間半で終わった時に
0,18,36,0,0,18,39,0,ちょうどよかったな。これぐらいだなという感じが
0,18,39,0,0,18,42,0,一番するんでね。あんまり冗長にならないように
0,18,42,0,0,18,45,0,さっきみたいなね
0,18,45,0,0,18,48,0,家から出なくてさみたいな別に
0,18,48,0,0,18,51,0,どこにも薬にもならない話はちょっとカットしていった方がいいと思いますね。
0,18,51,0,0,18,54,0,今自分に対して言ってます。
0,18,54,0,0,18,57,0,はい、では次。
0,18,57,0,0,19,0,0,TVさんからの
0,19,0,0,0,19,3,0,お便りありがとうございます。
0,19,3,0,0,19,6,0,ロカゴさんこんばんは。
0,19,6,0,0,19,9,0,前回の裏ラジで推しコンテンツを他人にどう進めるか
0,19,9,0,0,19,12,0,という話題が出ていましたが最近よくチェックする
0,19,12,0,0,19,15,0,Twitterのアカウントのおすすめ力がすごいので
0,19,15,0,0,19,18,0,共有します。それは静岡市にある
0,19,18,0,0,19,21,0,イベントホール兼映画館のサールナートホール
0,19,21,0,0,19,24,0,サールナートホール静岡シネギャラリーの
0,19,24,0,0,19,27,0,公式アカウントでミニシアター系の作品の
0,19,27,0,0,19,30,0,上映スケジュールを映画のタイトルに言及しない形で
0,19,30,0,0,19,33,0,丸々な映画を上映しますと
0,19,33,0,0,19,36,0,告知するのがお決まりです。例えば
0,19,36,0,0,19,39,0,収容所送りの
0,19,39,0,0,19,42,0,ユダヤ人青年が実はペルシャ人ですと
0,19,42,0,0,19,45,0,嘘で生き延びたら片仏ナチス将皇が
0,19,45,0,0,19,48,0,ペルシャ語を習いたいと言い出して仕方なく
0,19,48,0,0,19,51,0,嘘の単語を次々講案しながら即興で
0,19,51,0,0,19,54,0,授業する羽目になる映画を上映します
0,19,54,0,0,19,57,0,とか
0,19,57,0,0,20,0,0,スウェーデンで一番の金庫破りが仲間のミスで
0,20,0,0,0,20,3,0,捕まって99日間の
0,20,3,0,0,20,6,0,福行をくらってやれやれと
0,20,6,0,0,20,9,0,出所して次なるお宝フィンランドの王冠を狙おうとしたら
0,20,9,0,0,20,12,0,たった99日で
0,20,12,0,0,20,15,0,仲間みんな片義になってて一人で
0,20,15,0,0,20,18,0,羽目になる映画を上映しますとか
0,20,18,0,0,20,21,0,告知を見るたびに
0,20,21,0,0,20,24,0,なんだその映画見てドンとテンションが上がります
0,20,24,0,0,20,27,0,中の人の映画愛と文才に完璧しきりです
0,20,27,0,0,20,30,0,自分もこんなオススメ文が書けたらな
0,20,30,0,0,20,33,0,というのをトイレいただいてました
0,20,33,0,0,20,36,0,これめっちゃいいですね中身だけ見せてくれるの
0,20,36,0,0,20,39,0,誰や誰が出てて誰誰が撮ってて
0,20,39,0,0,20,42,0,いって
0,20,42,0,0,20,45,0,ダメだ
0,20,45,0,0,20,48,0,誰誰が撮ってて誰誰が出ててとか
0,20,48,0,0,20,51,0,そういうのももちろん
0,20,51,0,0,20,54,0,映画を取捨選択
0,20,54,0,0,20,57,0,見る映画を選ぶにおいて重要だなと思うんですよ
0,20,57,0,0,21,0,0,私もやっぱ松見キルセンが出てきたら
0,21,0,0,0,21,3,0,すっごいのどくかわくのね今
0,21,3,0,0,21,6,0,お酒飲んでるからかもしれないんだけど
0,21,6,0,0,21,9,0,すっごくのどくかわくの
0,21,9,0,0,21,12,0,空の南君
0,21,12,0,0,21,15,0,サブチューニング
0,21,15,0,0,21,18,0,北海道美容院
0,21,25,0,0,21,28,0,MUJIのさ
0,21,28,0,0,21,31,0,MUJIのなんか
0,21,31,0,0,21,34,0,白桃うる王茶を入れたんですけど
0,21,34,0,0,21,37,0,めちゃくちゃ美味いから
0,21,37,0,0,21,39,0,嘘つきました
0,21,39,0,0,21,41,0,今あの
0,21,41,0,0,21,43,0,桃のウーロン茶飲んでました
0,21,46,0,0,21,50,0,なんか桃のウーロン茶飲みますって言って飲むの恥ずかしくて水って言いました
0,21,52,0,0,21,54,0,すいませんでした
0,21,55,0,0,21,57,0,ウーロン茶だったかも分かんないです ジャスミン茶だったかもしれない
0,21,58,0,0,22,1,0,なんか桃っていう漢字が入っていたし
0,22,1,0,0,22,3,0,お茶であることだけは確か
0,22,3,0,0,22,7,0,あと無印良品にあるぜひとも
0,22,9,0,0,22,12,0,え白桃ウーロン茶ルピシアのやつも飲んだことあるな
0,22,13,0,0,22,16,0,でもなんか多分ルピシアより全然安いと思うけど無印の方が
0,22,18,0,0,22,20,0,なんか桃ウーロン茶
0,22,23,0,0,22,25,0,入れよ
0,22,25,0,0,22,29,0,絶対違うなんか出てこない名前違うんだ
0,22,29,0,0,22,32,0,どれだどれだ桃長ウーロン茶じゃない
0,22,36,0,0,22,38,0,タイトルがわからん
0,22,39,0,0,22,43,0,タイトルがわからないのでウーロン茶じゃないかもジャスミン茶かも
0,22,44,0,0,22,46,0,だって茶色くないもんなんか
0,22,47,0,0,22,49,0,あれみたいな色してる
0,22,49,0,0,22,51,0,あの
0,22,51,0,0,22,53,0,銅
0,22,54,0,0,22,56,0,銅
0,22,56,0,0,22,59,0,銅の色してるうん
0,23,3,0,0,23,5,0,だからウーロン茶じゃないのかも
0,23,6,0,0,23,8,0,ちょっと待ってね
0,23,9,0,0,23,13,0,もし皆さんが知りたいんだったら今あの見に行こうかな
0,23,14,0,0,23,16,0,白桃グリーンティーあ白桃グリーンルイボスかも
0,23,16,0,0,23,19,0,白桃グリーンルイボスでした
0,23,19,0,0,23,24,0,皆さんあのこちらですね白桃&グリーンルイボス
0,23,24,0,0,23,27,0,ぜひとも飲んでみてください
0,23,28,0,0,23,31,0,でさっきそのカッパーの銅だったんだけど
0,23,31,0,0,23,35,0,あのカッパーの銅なのは私がそのステンレスのやつに入れてるからかもしれません
0,23,35,0,0,23,37,0,実際こんな色だったかちょっと
0,23,37,0,0,23,39,0,ちょっとちょっと飲んでみてください
0,23,39,0,0,23,41,0,でさっきあの
0,23,41,0,0,23,43,0,あの
0,23,43,0,0,23,47,0,ステンレスのやつに入れてるからかもしれません実際こんな色だったかちょっと
0,23,47,0,0,23,49,0,今日はもう何もわかりません
0,23,49,0,0,23,51,0,何も信じないでください
0,23,51,0,0,23,55,0,松見キルセンのことだけ信じて生きていきますこれから
0,23,56,0,0,24,0,0,松見キルセンだけはね俺たちは裏切らないんで
0,24,1,0,0,24,3,0,なんかあの
0,24,4,0,0,24,6,0,あれに出てたんでね
