start_h,start_m,start_s,start_ms,end_h,end_m,end_s,end_ms,text
0,4,37,0,0,4,40,0,どういうコンセプトかっていうと
0,4,40,0,0,4,45,0,ゴールデンウィークの最終日って言われている日に
0,4,45,0,0,4,49,0,どん底に落ち込むことによって
0,4,49,0,0,4,53,0,ゴールデンウィークの最終日ってすごい寂しい気持ちになるじゃないですか
0,4,53,0,0,4,56,0,なんだろうなんかノスタルジックというか
0,4,56,0,0,5,3,0,明日から学校やだなみたいな会社やだなみたいな感じになるんで
0,5,3,0,0,5,8,0,それをその下まで下げておくっていう
0,5,8,0,0,5,12,0,そういうコンセプトです
0,5,12,0,0,5,15,0,マイナスにはマイナスぶつけんだよっていうことですね
0,5,15,0,0,5,18,0,そうするとプラスになるんでね
0,5,18,0,0,5,22,0,という形でどうしようかな
0,5,22,0,0,5,25,0,夕方ぐらいからにしようかなと思いますね
0,5,25,0,0,5,29,0,夜楽しい企画配信がおそらくあるでしょう
0,5,29,0,0,5,35,0,それを見て心癒やす時間も多分必要だから
0,5,35,0,0,5,38,0,夕方ぐらいから始めて
0,5,38,0,0,5,47,0,夜の7時8時ぐらいに終わるぐらいの予定にしようかなって思ってます
0,5,47,0,0,5,57,0,ただ本当にぜひぜひ来てくださいとは言えないんで
0,5,57,0,0,6,1,0,お好きな方はどうぞぐらいで
0,6,1,0,0,6,6,0,多分本当に信じられないぐらいしんどいと思う
0,6,8,0,0,6,13,0,やっぱあの震度映画の禁じと3本一気に見るんで私は
0,6,13,0,0,6,19,0,皆さんもねこの映画だけ気になるとかこの子と一緒に見たいっていうのがあれば
0,6,19,0,0,6,25,0,お時間ありましたら遊びに来ていただきたいなとは思うんですけど
0,6,25,0,0,6,30,0,ぜひにとは言えないですね
0,6,30,0,0,6,33,0,はいで明日は
0,6,33,0,0,6,38,0,ゴールデンウィークの予定の話をさせていただくんですけど
0,6,38,0,0,6,43,0,ゴールデンウィークは明日午後3時から
0,6,43,0,0,6,46,0,島原シャルロットさんのチャンネルで
0,6,46,0,0,6,52,0,七千円っていうねみんなが幼稚園児になっちゃったっていう
0,6,52,0,0,6,55,0,幼稚園児になっちゃったっていう世界観で
0,6,55,0,0,6,58,0,これなんで笑ったかっていうと
0,6,58,0,0,7,2,0,私が前回まるで幼稚園児じゃなかったなって思い出してるからです
0,7,2,0,0,7,7,0,2回目なんですけどこのメンバーで集まるの
0,7,7,0,0,7,12,0,3時からで春の遠足ということでね
0,7,12,0,0,7,19,0,みんなでこうおやつを交換して食べるという非常に牧歌的なね
0,7,19,0,0,7,25,0,心温まる配信になるかなと思いますので
0,7,25,0,0,7,28,0,ぜひご期待いただけたらと思います
0,7,28,0,0,7,32,0,これは絶対遊びに来てくださいって言えますね
0,7,32,0,0,7,37,0,喉かなゴールデンウィークの始まりにね
0,7,37,0,0,7,41,0,につかわしいうららかな配信になるかなって思いますけどね
0,7,41,0,0,7,46,0,ちょっと私も声を荒げないように明日は気をつけようかなって思いますけど
0,7,46,0,0,7,50,0,笑
0,7,50,0,0,7,52,0,うんっていう感じです
0,7,52,0,0,7,56,0,で夜はですね明日4月明日ってかもう今日だ
0,7,56,0,0,8,0,0,本日4月30日をもって
0,8,0,0,0,8,7,0,そうや市川がですねいうかキーさんにまでのそうや市川がそうや市川所属そうや市川になるっていう
0,8,7,0,0,8,10,0,5月1日からね
0,8,10,0,0,8,14,0,にもよりは卒業して7新区所属
0,8,14,0,0,8,20,0,のそうや市川になるんでそれのカウントダウン配信が23時半から
0,8,20,0,0,8,23,0,ルイさんのチャンネルでありますね
0,8,23,0,0,8,27,0,っていう感じとなっております
0,8,27,0,0,8,35,0,でゴールデンウィークのどこにしようかなっていうのはちょっとまだ悩んでるんですけど
0,8,35,0,0,8,40,0,こう7新区のこうメンバーを
0,8,40,0,0,8,49,0,あなたはこのメンバーの配信が絶対好きだっていうなんかフローチャートみたいなやつを作る配信したいなって結構前から思ってたんで
0,8,49,0,0,8,52,0,それをやろうかなと思ってますゴールデンウィーク
0,8,52,0,0,8,56,0,昼間ぐらいにね
0,8,56,0,0,8,59,0,長くなりそうだから
0,8,59,0,0,9,12,0,アニマーレに1回限定してもいいのかな7新区全体にするかアニマーレに絞るかちょっとなんか悩むんですけど
0,9,12,0,0,9,16,0,そうですね昼間は人格分離してるから
0,9,16,0,0,9,27,0,今日は午前中に遊戯王の配信してたんですけどちょっと寝起きだったせいもあって寝起きで遊戯王やるとちょっと人格が分かれちゃうんですよ
0,9,27,0,0,9,39,0,自分が言ったことに対して別のオーラル過去が突っ込んできてそのなんか大きい声で土豪を響かせているオーラル過去に怯えるオーラル過去が出てきちゃうんだよね
0,9,39,0,0,9,50,0,そうだからね今は夜なんで人格が統合されてるんだけど午前中はそういう懸念もあるんで夕方ぐらいからのほうがいいのかな
0,9,50,0,0,9,58,0,っていう感じの企画をやろうかなって世の人々ってやっぱ診断メーカーが好きじゃん
0,9,58,0,0,10,10,0,なんかその私朝額でツイッターのトレンドを見て世の中ってこういうものが今みんなに受け入れられてるんだなみたいな
0,10,10,0,0,10,14,0,そういうのをしみじみ味わうっていう時間があるんですけど朝額で
0,10,14,0,0,10,25,0,そういう時になんかやっぱこう自分のために選ばれたものが人々やっぱ好きなんだっていうね
0,10,25,0,0,10,35,0,そうそういうふうに思うんでちょっと1回やってみようかなって思います
0,10,35,0,0,10,38,0,メーカー上がってくるよね
0,10,38,0,0,10,44,0,はいということで本日もですねたくさん素敵なお便りをいただいておりますので
0,10,44,0,0,10,56,0,ふつおたの方から読んでいきたいと思いますふつおたと勝手にメールテーマっていうコーナーと第2の鼻毛通知代行サービスこちらがですね今週のメールテーマ
0,10,56,0,0,10,59,0,週替わりで毎週1個別のメールテーマがあるんですけど
0,10,59,0,0,11,11,0,今日は第2の鼻毛通知代行サービスっていうコーナーになってます
0,11,11,0,0,11,14,0,メールテーマは今からご飯を炊きます
0,11,14,0,0,11,27,0,まあいいだろうこの時間からご飯を炊いたってご飯を炊く自由っていうのは平等に与えられているわけだからね人に
0,11,27,0,0,11,35,0,なんかやっぱ時間とかってなんか人に平等に降り注ぐものって思われがちだけど
0,11,35,0,0,11,44,0,やっぱり重力が変われば時間の進みも変わるわけだし自分の脳内で何を想像するかっていうことと
0,11,44,0,0,11,50,0,深夜にご飯を炊いても言い悪いっていうのは本当に自由だなと思いますね
0,11,50,0,0,11,57,0,ラジオが終わる頃には炊き上がるでしょう1時間ぐらいあればね
0,11,57,0,0,12,10,0,私にはその炊飯器で飯を炊く自由は与えられていませんけどね
0,12,10,0,0,12,16,0,普通のお便りをねいつめから読んでいきたいと思います
0,12,16,0,0,12,19,0,ボーボボを見てきました?
0,12,19,0,0,12,20,0,わかんない
0,12,20,0,0,12,24,0,なるほどね鼻毛真剣だからか
0,12,24,0,0,12,27,0,鼻毛の予習でボーボボを見てきてくれたんですね
0,12,27,0,0,12,34,0,私あのてっきりあのてっきりのボーボボでボーボボボボボボボボボの文脈で
0,12,34,0,0,12,43,0,何か私のコンテンツが引っかかってボーボボの検索結果から来ましたみたいなことなのかと思ってすごいびっくりしちゃった
0,12,43,0,0,12,49,0,鼻毛真剣ね失礼しましたちょっと私ボーボボあんまりね存じ上げないので
0,12,49,0,0,12,52,0,ちょっとびっくりしちゃいましたけど
0,12,52,0,0,12,58,0,1通目読みますねもう1通目読みますねって何度言えば気が済むのか
0,12,58,0,0,13,4,0,特命の方からのお便りですありがとうございます
0,13,4,0,0,13,12,0,ルカコさんこんばんは現在ニコニコ超会議2022が開催中とのことなのでニコニコ動画に関するお便りを送らせていただきます
0,13,12,0,0,13,17,0,ルカコさんはニコニコメドレーシリーズをご存知でしょうか
0,13,17,0,0,13,26,0,組曲ニコニコ動画やニコニコ動画流星群など有名な作品がたくさん存在しますが今ニコニコメドレー界隈でとあるブームが巻き起こっています
0,13,26,0,0,13,35,0,すべて存在しない曲で構成されたニコニコメドレー存在しない曲メドレーがいろんなメドレー作曲作者によって投稿されているのです
0,13,35,0,0,13,46,0,アニソンゲーム音楽Jポップボカロ曲CMソング民謡などすべて妄想で作り上げた楽曲でメドレーを作っています
0,13,46,0,0,13,50,0,ただのつまりニコニコメドレー風に仕上げたオリジナル曲ということなのです
0,13,50,0,0,13,58,0,特に面白いのがこのブームの筆記役であるメドレーの1曲目の満月シガレットという曲をオープニングにしたアニメ
0,13,58,0,0,14,5,0,シガレットファイトのキャラクターやストーリーの設定があらゆる人によって詰められているとのこと
0,14,5,0,0,14,14,0,オープニングの満月シガレットにとどまらずエンディングの青空まで制作されそれぞれアニメ尺での単体動画まで投稿されています
0,14,14,0,0,14,18,0,もはやここまで来ると存在しない曲が存在する曲になっちゃってます
0,14,18,0,0,14,21,0,エルガコさんならどんな存在しない曲メドレーを作りますか?
0,14,21,0,0,14,23,0,ということでね
0,14,23,0,0,14,25,0,これさ
0,14,25,0,0,14,27,0,めちゃめちゃ好きだわ
0,14,31,0,0,14,35,0,めちゃめちゃ好きなジャンルでこれ聞いたんですけど
0,14,35,0,0,14,46,0,こういうのはなんか存在しない曲のちゃんと本当にニコニコ動画のメドレーみたいな感じで動画が投稿されてるんですよ
0,14,46,0,0,14,49,0,あのこのシガレット
0,14,49,0,0,14,57,0,満月シガレットという曲をオープニングしたオープニングとしたアニメシガレットファイトの曲とか
0,14,57,0,0,15,1,0,エンディングの青空までちゃんとニコニコ動画に投稿されてました
0,15,1,0,0,15,3,0,URL書いてくれてたから見たんですけど
0,15,3,0,0,15,5,0,ちゃんとしてた
0,15,5,0,0,15,7,0,はははは
0,15,7,0,0,15,11,0,やっぱりなんかそのなんだろう
0,15,11,0,0,15,13,0,ホモサピエンスっていうのは
0,15,13,0,0,15,18,0,嘘を共有できるっていうことでここまで文明が進化してきたっていう
0,15,18,0,0,15,21,0,サピエンス全史に書いてあったんだけど
0,15,21,0,0,15,25,0,やっぱねこれがやっぱ文明だなって思う
0,15,25,0,0,15,29,0,こう虚構のものを虚構のものとして
0,15,29,0,0,15,34,0,それがあたかも実在する現実かのように
0,15,34,0,0,15,36,0,共有して語ることのできる
0,15,36,0,0,15,39,0,虚構のコミュニティが
0,15,39,0,0,15,42,0,未だにこういうふうに機能してるのを見ると
0,15,42,0,0,15,48,0,インターネットって最高って思いますよね
0,15,48,0,0,15,51,0,存在しなかった懐かしさって結構一つのアートだね
0,15,51,0,0,15,53,0,いやそうなんだよね
0,15,53,0,0,15,58,0,であの私なんだろう懐かしいという
0,15,58,0,0,16,1,0,いわゆるノスタルジーっていう感覚って
0,16,1,0,0,16,3,0,すごい面白いなと思ってて
0,16,3,0,0,16,9,0,クレヨンしんちゃんの大人帝国の逆襲っていう作品があって
0,16,9,0,0,16,12,0,いわゆる昭和の時代
0,16,12,0,0,16,15,0,あれか万博とか
0,16,15,0,0,16,18,0,太陽の塔みたいなモチーフになってる
0,16,18,0,0,16,20,0,劇場版のクレヨンしんちゃんなんだけど
0,16,20,0,0,16,23,0,あそこで語られてる懐かしさって
0,16,23,0,0,16,26,0,経験してない懐かしさなんだけど
0,16,26,0,0,16,32,0,なぜかすごい教習を誘われるっていうか
0,16,32,0,0,16,35,0,私の懐かしさってもうイオンにしかないんだけど
0,16,35,0,0,16,38,0,イオンのショッピングモールが
0,16,38,0,0,16,43,0,私のノスタルジーなんですよね本来の
0,16,43,0,0,16,47,0,でもあの大人帝国の逆襲を見ても
0,16,47,0,0,16,49,0,確かに懐かしく思う
0,16,49,0,0,16,52,0,それってすごい面白いなと思って
0,16,52,0,0,16,56,0,三丁目の夕日とかね
0,16,56,0,0,17,0,0,確かにイオンにも感じる
0,17,0,0,0,17,3,0,イオンにも感じるんだけど
0,17,3,0,0,17,6,0,あのやっぱりその
0,17,6,0,0,17,8,0,夕焼けのね
0,17,8,0,0,17,12,0,オレンジ色に染まる
0,17,12,0,0,17,16,0,昭和の街並みみたいなものに対する
0,17,16,0,0,17,25,0,共有されたノスタルジー面白いよなと思って見てる
0,17,25,0,0,17,27,0,トトロもそうですね
0,17,27,0,0,17,29,0,ジブリ作品もね
0,17,29,0,0,17,31,0,だってないもんあんな自然
0,17,31,0,0,17,33,0,地元に
0,17,33,0,0,17,38,0,私の青春ってすべてイオンに詰まってるから
0,17,38,0,0,17,39,0,何もかもイオン
0,17,39,0,0,17,42,0,すべてがイオン
0,17,42,0,0,17,44,0,なんでね
0,17,44,0,0,17,46,0,学校サボって行ったのもイオン
0,17,46,0,0,17,49,0,友達とフードコートで
0,17,49,0,0,17,52,0,8時間過ごしたのもイオン
0,17,52,0,0,17,55,0,家族の誕生日プレゼントを買いに行ったのもイオン
0,17,55,0,0,17,58,0,全部イオン
0,17,58,0,0,18,4,0,全部イオン
0,18,4,0,0,18,5,0,そうなんでね
0,18,5,0,0,18,7,0,そういうやっぱ曲をね
0,18,7,0,0,18,10,0,一緒に楽しめるっていうのがね
0,18,10,0,0,18,14,0,私は本当に好きですね
0,18,14,0,0,18,17,0,でなんかあの
0,18,17,0,0,18,19,0,今度ね
0,18,19,0,0,18,21,0,一応もう七瀬さんには相談してるんだけど
0,18,21,0,0,18,24,0,VRチャット
0,18,24,0,0,18,28,0,VRチャットの配信をしたいなと思っていて
0,18,28,0,0,18,30,0,私まだVRチャット体験
0,18,30,0,0,18,32,0,実際にやったことがないので
0,18,32,0,0,18,33,0,指揮者のね
0,18,33,0,0,18,38,0,教えをこいたいなと思ってるんですけど
0,18,38,0,0,18,41,0,VRチャットって
0,18,41,0,0,18,42,0,すごい
0,18,42,0,0,18,43,0,やっぱなんだろ
0,18,43,0,0,18,46,0,虚構の世界観の共有が
0,18,46,0,0,18,49,0,めちゃめちゃできるじゃんっていうところで
0,18,49,0,0,18,50,0,個人的にはね
0,18,50,0,0,18,54,0,VRチャット内でいつか
0,18,54,0,0,18,58,0,ラジオ配信とかしたいんですよね
0,18,58,0,0,19,0,0,なんか
0,19,0,0,0,19,3,0,普通になんかリスナーさんがその場にいるところで
0,19,3,0,0,19,9,0,ゴロゴロしながらやりたくない?
0,19,9,0,0,19,10,0,もう眠いしさ
0,19,10,0,0,19,13,0,一時過ぎって普通の人々は
0,19,13,0,0,19,18,0,私は全然これからなんだけど
0,19,18,0,0,19,20,0,全然これからね
0,19,20,0,0,19,23,0,私のゴールデンタイムが始まるんだけど
0,19,23,0,0,19,27,0,なんか結構眠い人はおそらく眠いだろうので
0,19,27,0,0,19,28,0,いつでもこうね
0,19,28,0,0,19,31,0,なんかVRの中で寝るっていう文化が
0,19,31,0,0,19,33,0,この世にあるらしくて
0,19,33,0,0,19,34,0,すごいね
0,19,34,0,0,19,36,0,体に悪いって話を聞いたんだけど
0,19,36,0,0,19,39,0,VRの中で
0,19,39,0,0,19,43,0,VRのヘッドマウントをつけた状態で寝るみたいな
0,19,43,0,0,19,46,0,朝起きるとこう振って起きると
0,19,46,0,0,19,50,0,VR世界の中で目覚めることができるっていうね
0,19,50,0,0,19,51,0,のがあるらしくて
0,19,51,0,0,19,53,0,そういう文化もあるらしいので
0,19,53,0,0,19,54,0,みんなでね
0,19,54,0,0,19,57,0,その辺で
0,19,57,0,0,19,58,0,ゴロゴロしながら
0,19,58,0,0,20,1,0,ラジオ配信がしたいなと思います
0,20,1,0,0,20,5,0,そうアメリカンブッドであったね
0,20,5,0,0,20,7,0,でVR
0,20,7,0,0,20,10,0,私すごいありがたいことに
0,20,10,0,0,20,12,0,ナナシンクで
0,20,12,0,0,20,15,0,3Dのモデルを作っていただいてるんだけど
0,20,15,0,0,20,16,0,これさ
0,20,16,0,0,20,18,0,ちょっとセンシティブな話題になるんだけど
0,20,18,0,0,20,20,0,ちょっと前に
0,20,20,0,0,20,23,0,これもTwitterのトレンドで見たんだけど
0,20,23,0,0,20,26,0,そのVR空間の中で
0,20,26,0,0,20,27,0,寝ていたら
0,20,27,0,0,20,29,0,ハッて目覚めた時に
0,20,29,0,0,20,31,0,上になんか
0,20,31,0,0,20,33,0,別のアバターが
0,20,33,0,0,20,34,0,なんか
0,20,34,0,0,20,35,0,なに?
0,20,35,0,0,20,37,0,別のアバターに襲われていたみたいなね
0,20,37,0,0,20,39,0,そういう記事を見たんですよ
0,20,39,0,0,20,43,0,でそれがその美少女のアバターを着た
0,20,43,0,0,20,45,0,中身は男性だったらしいんだけど
0,20,45,0,0,20,47,0,すごい恐ろしかったみたいなね
0,20,47,0,0,20,49,0,あはははは
0,20,49,0,0,20,50,0,あそう痴漢されたっていう
0,20,50,0,0,20,53,0,そうそうそうそうそうそう
0,20,53,0,0,20,55,0,だからそう性被害があるらしいんだよね
0,20,55,0,0,20,57,0,だから皆さんもね美少女
0,20,57,0,0,20,59,0,美少女に限らずね
0,20,59,0,0,21,2,0,VRチャット内でも気を付けていただきたいなって
0,21,2,0,0,21,4,0,思うんですけど
0,21,4,0,0,21,8,0,なんかそういうこともあるから
0,21,8,0,0,21,10,0,まぁどうなんだろうね
0,21,10,0,0,21,11,0,モデル
0,21,11,0,0,21,14,0,VRチャット内で使用するモデルとかどうしましょうかね
0,21,14,0,0,21,17,0,みたいな感じで相談してるんですけど
0,21,17,0,0,21,18,0,Vロイドとかでね
0,21,18,0,0,21,20,0,自分で作ってもいいかな
0,21,20,0,0,21,22,0,作るところから配信してもいいし
0,21,22,0,0,21,23,0,そのあたりもね
0,21,23,0,0,21,27,0,今普通にVRチャット楽しんでる方々から
0,21,27,0,0,21,30,0,いろいろアドバイスいただけたらなって
0,21,30,0,0,21,31,0,思ってます
0,21,31,0,0,21,33,0,よろしくお願いします
0,21,33,0,0,21,34,0,ね
0,21,34,0,0,21,36,0,あはははは
0,21,36,0,0,21,39,0,私あのコミケで
0,21,39,0,0,21,41,0,去年のコミケに
0,21,41,0,0,21,43,0,7CINCで出させてもらったんだけど
0,21,43,0,0,21,48,0,その時に実際にそのコミケの会場にいるリスナーさんと
0,21,48,0,0,21,50,0,ちょっとあの途中でね
0,21,50,0,0,21,53,0,直接話したわけじゃなくて
0,21,53,0,0,21,54,0,なんかあの
0,21,54,0,0,21,56,0,なんていうの
0,21,56,0,0,21,58,0,パネルボードとか丸ばつみたいな
0,21,58,0,0,21,59,0,そういうなんか
0,21,59,0,0,22,1,0,簡易的な一層通を用いて
0,22,1,0,0,22,5,0,コミュニケーション取れたらすごい面白かったから
0,22,5,0,0,22,6,0,ああいうことがね気軽に
0,22,6,0,0,22,8,0,いつでもできるようになったら
0,22,8,0,0,22,10,0,いいなって思ってます
0,22,10,0,0,22,12,0,ふふふふ
0,22,12,0,0,22,13,0,7C
0,22,13,0,0,22,14,0,あの7C
0,22,14,0,0,22,15,0,クラヌコ7Cの
0,22,15,0,0,22,16,0,クラヌコ7Cってか
0,22,16,0,0,22,20,0,まああの汎用性のある7Cのアバター販売してたはずなんで
0,22,20,0,0,22,21,0,そう
0,22,21,0,0,22,23,0,それもね使えるかと思います
0,22,23,0,0,22,25,0,VRChat内でも
0,22,25,0,0,22,27,0,はいということで
0,22,27,0,0,22,28,0,素敵なね
0,22,28,0,0,22,30,0,お勧めありがとうございました
0,22,30,0,0,22,31,0,えー
0,22,31,0,0,22,33,0,では次ちょっと
0,22,33,0,0,22,35,0,リンゴジュース飲みます
0,22,39,0,0,22,41,0,うん
0,22,42,0,0,22,45,0,汎用性のある7C
0,22,45,0,0,22,48,0,VRChatやった時周りみんな7Cアバターだったりやったり
0,22,48,0,0,22,49,0,やだね
0,22,49,0,0,22,51,0,いやだわ
0,22,51,0,0,22,54,0,ずっとだって運営に監視されてるみたいなんだもん
0,22,54,0,0,22,55,0,やめよ
0,22,55,0,0,22,58,0,はははははは
0,22,58,0,0,23,1,0,ちょっと私の配信では禁止ね
0,23,1,0,0,23,2,0,うん
0,23,2,0,0,23,3,0,禁止で
0,23,3,0,0,23,4,0,すいません
0,23,4,0,0,23,5,0,申し訳ないんだけど
0,23,5,0,0,23,8,0,ちょっと運営に見られたくないからさあんま
0,23,8,0,0,23,9,0,えー
0,23,9,0,0,23,10,0,次ですね
0,23,12,0,0,23,14,0,えー
0,23,14,0,0,23,17,0,アイさんからいただいたお便りありがとうございます
0,23,17,0,0,23,18,0,ルカコさんこんばんは
0,23,18,0,0,23,20,0,いつも作業の合間に視聴しています
0,23,20,0,0,23,21,0,ありがとうございます
0,23,21,0,0,23,22,0,さて突然ですが
0,23,22,0,0,23,23,0,ルカコさんは
0,23,23,0,0,23,26,0,キングオブプリズムというアニメをご存知でしょうか
0,23,26,0,0,23,29,0,7人の女の子が登場するプリティリズムレインボーライブの
0,23,29,0,0,23,31,0,ボーイズサイドを描いた作品です
0,23,31,0,0,23,32,0,今日は私の推しである
0,23,32,0,0,23,35,0,ジュウオウイン×について紹介させてください
0,23,35,0,0,23,36,0,うん
0,23,37,0,0,23,39,0,ジュウオウイン×は
0,23,39,0,0,23,43,0,総資産200兆円を誇るジュウオウインホールディングスの音像誌で
0,23,43,0,0,23,44,0,ビジネスは愛
0,23,44,0,0,23,49,0,ビジネスを通して愛を広げていきたいという志を持つ高校2年生です
0,23,49,0,0,23,50,0,そんな彼ですが
0,23,50,0,0,23,54,0,マダガスカルを舞台に行われる彼のプリズムショーがすごいのです
0,23,54,0,0,23,58,0,まず彼の経済政策によってカブガがストップだかになります
0,23,58,0,0,24,3,0,次にマダガスカルの動物たちが彼のリズムに乗って踊り出します
0,24,3,0,0,24,6,0,さらには彼がセンスを一振りするごとに
0,24,6,0,0,24,11,0,マダガスカルの大地から天然ガスがシュポシュポと吹き出していきます
0,24,11,0,0,24,14,0,まさに彼の絶対勝ち上がってやんぞ!
0,24,14,0,0,24,18,0,という強い意志を感じる素晴らしいプリズムショーになっているんです
0,24,18,0,0,24,23,0,この世にはセンス一つで天然ガスを出すキャラクターがいるんだなぁ
0,24,23,0,0,24,25,0,と知っていただけたら嬉しいです
0,24,25,0,0,24,27,0,Dアニメストアで配信中ですので
0,24,27,0,0,24,29,0,ご興味がありましたらぜひご覧ください
0,24,29,0,0,24,31,0,読んでいただいてありがとうございました
0,24,31,0,0,24,34,0,これからも配信楽しみにしています
0,24,36,0,0,24,37,0,全て事実です!
0,24,37,0,0,24,41,0,というコメントが出てますね
0,24,42,0,0,24,48,0,私ね、キング・オブ・プリズムの劇場版見ましたよ
0,24,48,0,0,24,51,0,あのね、キング・オブ・プリズムって
0,24,51,0,0,24,55,0,私作品自体もすごいなと思うんだけど
0,24,55,0,0,25,1,0,その作品の良さを伝えてくれる人が
0,25,1,0,0,25,4,0,ものすごい熱量を持っているし
0,25,4,0,0,25,8,0,文采なり体験レポートみたいな形で
0,25,8,0,0,25,12,0,漫画にしてくださっている方とかもすごいいっぱいいたんだけど
0,25,13,0,0,25,18,0,やっぱりね、昨今オフィシャルのプッシュよりも
0,25,18,0,0,25,23,0,こういう風に、本当にこれめちゃめちゃ面白かったから
0,25,23,0,0,25,26,0,一人でも多くの人に見てほしいっていう
0,25,26,0,0,25,31,0,そういう本当に好きな人からのピュアな発信の方が
0,25,31,0,0,25,33,0,やっぱり届くじゃないですか
0,25,33,0,0,25,34,0,こういう風にね
0,25,34,0,0,25,36,0,私もだって今すごい
0,25,36,0,0,25,39,0,十五院かけるくんにすごい興味出たもん
0,25,39,0,0,25,41,0,このお便り読んで
0,25,42,0,0,25,46,0,応援上映がすごかったっていう
0,25,46,0,0,25,50,0,そのレポートの漫画を見て私も劇場版見に行ったんですよ
0,25,50,0,0,25,52,0,それがすごかったのね
0,25,52,0,0,25,53,0,あ、そう、すずさん好きですね
0,25,53,0,0,25,55,0,香倉すずさん好きだから
0,25,55,0,0,25,59,0,香倉すずさんに好きを見せると
0,25,59,0,0,26,2,0,プリティリズムの話をされるっていう
0,26,2,0,0,26,4,0,していただけるっていう感じで
0,26,4,0,0,26,7,0,プリティリズムの話をし始めると
0,26,7,0,0,26,9,0,コメント欄に好きプリって出る
0,26,12,0,0,26,14,0,そう、好きあらば
0,26,14,0,0,26,16,0,プリティリズムの話
0,26,16,0,0,26,19,0,好きを見せたルカ子が悪いってみんなに言われるんだけど
0,26,23,0,0,26,25,0,だから本当にそういうなんか
0,26,25,0,0,26,28,0,このコンテンツを愛してる人と一緒に見るのが
0,26,28,0,0,26,30,0,やっぱ一番楽しいからね
0,26,30,0,0,26,34,0,いつかね、好きプリの結果
0,26,34,0,0,26,37,0,一緒にプリティリズムを見てほしいなって
0,26,37,0,0,26,39,0,見る機会に恵まれるといいなと思いますけど
0,26,39,0,0,26,41,0,すずさんとね
0,26,41,0,0,26,43,0,で、あの
0,26,43,0,0,26,45,0,今日ね
0,26,45,0,0,26,47,0,エゴサをしてたら
0,26,47,0,0,26,50,0,私のその活動について
0,26,50,0,0,26,53,0,文章にね
0,26,53,0,0,26,55,0,ブログにまとめてくださってる方がいて
0,26,55,0,0,26,57,0,私それ全部見たんですけど
0,26,57,0,0,26,59,0,全部読んだんですけど
0,26,59,0,0,27,1,0,やっぱね、そういう風にしていただけるのが
