start_h,start_m,start_s,start_ms,end_h,end_m,end_s,end_ms,text
0,4,27,0,0,4,32,0,何が起こったら人間が一番絶望するかなと思ったんですよね
0,4,32,0,0,4,35,0,なんか で
0,4,35,0,0,4,38,0,そうみたいな世界観がいいと思うんですけど
0,4,38,0,0,4,44,0,自分がこう拘束されてて 密室に監禁されてるじゃないですか
0,4,44,0,0,4,46,0,であの
0,4,46,0,0,4,50,0,どんどん人が落ちてくるのどうかなと思って
0,4,50,0,0,4,54,0,そう1人ずつこうバーンって人が落ちてきて
0,4,54,0,0,4,57,0,でその人となんか会話したりとかして
0,4,57,0,0,5,1,0,そうであの なんかあの
0,5,1,0,0,5,5,0,まあ例えばその人から脱出の情報を得たりとか
0,5,5,0,0,5,8,0,なんかその他のいろんな会話したりとかして
0,5,8,0,0,5,14,0,でまた数十分経つと1人人間がまた落ちてくるんですよ
0,5,14,0,0,5,18,0,で あっまた落ちてきたって言って話すじゃないですか
0,5,18,0,0,5,22,0,で3人落ちてくるんですよ最終的に
0,5,22,0,0,5,26,0,であのこの部屋って最大4人しか入れないんですね
0,5,26,0,0,5,29,0,だから次の人間が落ちてくる時に
0,5,29,0,0,5,35,0,その監禁されている主人公かなプレイヤーかなが
0,5,35,0,0,5,42,0,誰か1人選んで誰か落とさないといけないんですよね
0,5,42,0,0,5,47,0,で最終的に何人最大何人落ちてくるか分かんないんだけど
0,5,47,0,0,5,50,0,自分がこう話したりする中で主者選択して
0,5,50,0,0,5,53,0,最終的に自分が残した4人で
0,5,53,0,0,5,59,0,あのその例えば監禁されているところから脱出を試みるっていう
0,5,59,0,0,6,3,0,そうあの最悪のぷよぷよみたいな
0,6,5,0,0,6,10,0,でなんかそのそれぞれそのスキル持ってる人とか情報持ってる人が
0,6,10,0,0,6,14,0,そのいろいろあのまあ選べるようになってて
0,6,14,0,0,6,19,0,そう女性がいいとか屈強な男性がいいとかみたいなやつを
0,6,19,0,0,6,24,0,ちょっと作りたいなっていうのを昨日考えてたんですよね
0,6,24,0,0,6,26,0,仲間選びガチャ
0,6,26,0,0,6,31,0,そうですね落ちるっていうものがなければ
0,6,31,0,0,6,35,0,あの平和なRPGが始まりそうなんですけど
0,6,35,0,0,6,38,0,なんかその例えばあれですよね
0,6,38,0,0,6,41,0,ハンターハンターのハンター式の塔みたいな感じで
0,6,41,0,0,6,44,0,一番高い部屋に監禁されてて
0,6,44,0,0,6,46,0,そのいろんなトラップが仕掛けられている塔を
0,6,46,0,0,6,51,0,最終的にその主人公が選んだパーティーで
0,6,51,0,0,6,54,0,こう脱出を試みるんだけど
0,6,54,0,0,6,58,0,うわあいつのスキル必要なのに落としちゃったよみたいなのが
0,6,58,0,0,7,2,0,いろんなところで出てくるっていう
0,7,2,0,0,7,5,0,のをねあの考えてたんですけど
0,7,5,0,0,7,8,0,で今日朝これどうなんだろ面白いのかなと思って
0,7,8,0,0,7,10,0,ツイートしようかなと思ったんですよ
0,7,10,0,0,7,13,0,ちょっと皆さんの意見を聞きたいなと思って
0,7,13,0,0,7,17,0,でも朝っ端からすごい暗い話だなと思ってやめました
0,7,17,0,0,7,20,0,今はね深夜1時なんでいいかなと思って
0,7,23,0,0,7,26,0,ということでねもしなんか
0,7,26,0,0,7,29,0,いやもっとこうした方がいいよみたいなのがあったらね
0,7,29,0,0,7,31,0,ぜひリプライとかで教えてください
0,7,33,0,0,7,35,0,一応イラスト屋さんで素材も作ったんだけど
0,7,35,0,0,7,37,0,ギリギリで思い留まりました
0,7,37,0,0,7,41,0,やっぱ最終的にはねちょっと常識的なところが出ちゃうんだよな
0,7,41,0,0,7,43,0,こういう時ね
0,7,44,0,0,7,48,0,でもやっぱねそんな中でもねこの配信をアーカイブでね
0,7,48,0,0,7,54,0,ちょっと夜遅いんで朝聞きますっていう方の配慮は何もしてない
0,7,56,0,0,8,1,0,ごめんなさいアーカイブで朝聞いてくださってる方本当にごめんなさい
0,8,1,0,0,8,5,0,というわけで今日も元気に普通歌読んでいきたいと思います
0,8,6,0,0,8,8,0,本当に申し訳ないですね
0,8,8,0,0,8,12,0,朝ランニングしながら聞いてますっていう方いたんだよな
0,8,12,0,0,8,15,0,一番不適切な動画だと思うんだけど
0,8,17,0,0,8,23,0,はいということでね音量とか何かありましたらご指摘お願いします
0,8,24,0,0,8,26,0,1通目の普通歌から
0,8,26,0,0,8,32,0,今の話を完全に浄化してくれるような素敵な普通歌読むのでね
0,8,32,0,0,8,34,0,安心してください
0,8,34,0,0,8,38,0,マコロさんからの普通歌お便りありがとうございます
0,8,38,0,0,8,39,0,ルカコさんこんばんは
0,8,39,0,0,8,42,0,こんばんはいつも楽しく裏ラジオを拝聴しております
0,8,42,0,0,8,46,0,さて四肢王クリスさんとの11月の読書会に向けて課題図書
0,8,46,0,0,8,51,0,推し、募予、宇佐美凛さん著を仮に図書館へ赴いたところ
0,8,51,0,0,8,54,0,3冊全て貸し出し中でした
0,8,54,0,0,8,56,0,四肢さんに
0,8,56,0,0,8,57,0,四肢さんに
0,8,57,0,0,9,0,0,四肢さんって言いにくすぎない
0,9,0,0,0,9,4,0,四肢さんに伺ったところ6ヶ月先まで予約が埋まっているとのこと
0,9,4,0,0,9,10,0,さすがに買うかなと諦めかけたところ奥から5年配の女性が出てきて
0,9,10,0,0,9,14,0,文芸ならどうかしら雑誌は予約できないから狙い目よというのが早く
0,9,14,0,0,9,17,0,見る間に探し出してきてくれました
0,9,17,0,0,9,18,0,おーすごい
0,9,18,0,0,9,23,0,パソコンで検索するのは便利だけど私の知恵もまだお役に立てて嬉しいわと
0,9,23,0,0,9,25,0,差し出された手とシワが
0,9,25,0,0,9,32,0,シワがれた行為には優しさだけではなく仕事に対する誇りが深く刻まれていました
0,9,33,0,0,9,37,0,四肢さんへの感謝もですがこれまで読書を全くしてこなかった僕に
0,9,37,0,0,9,39,0,このような経験をさせていただけている
0,9,39,0,0,9,41,0,るか子さんにも感謝の言葉がつきませんと
0,9,41,0,0,9,44,0,ありがとうございますこちらこそね
0,9,44,0,0,9,46,0,四肢さん言いにくくてすいません
0,9,46,0,0,9,48,0,いや私の滑舌が悪いのがいいんですよ
0,9,48,0,0,9,51,0,まころさん素敵なお手入れありがとうございます
0,9,51,0,0,9,53,0,いやこれもうめちゃくちゃ
0,9,53,0,0,10,2,0,ねえ今の話をもうプラマイメチャクチャプラにしてくれるような素敵なねお便りいただいてました
0,10,2,0,0,10,6,0,私四肢王クリスさんとねえっと先月の末に
0,10,6,0,0,10,13,0,残像に口紅よっていう書籍を課題図書として読書会をやらせてもらったんですけど
0,10,14,0,0,10,17,0,その課題本型の読書会初めてだったのでね
0,10,17,0,0,10,20,0,ちょっと不安ではあったんですけど
0,10,20,0,0,10,25,0,あの皆さん結構読んできてくださっている方も多くてね
0,10,25,0,0,10,28,0,あのすごい楽しかったです
0,10,28,0,0,10,31,0,残像に口紅は
0,10,31,0,0,10,33,0,あのなんて言うんだろうな
0,10,33,0,0,10,38,0,結構あの実験的なニュアンスがすごい強くてね
0,10,38,0,0,10,41,0,なんかともすれば割となんだろうな
0,10,41,0,0,10,43,0,あの言学的っていうか
0,10,43,0,0,10,46,0,あやべこれ曲どんどん変わってるね
0,10,46,0,0,10,51,0,ともすればそのペナンティックというかなんか割となんだろうな
0,10,51,0,0,10,55,0,その作者さんの語彙力を披露するみたいな
0,10,55,0,0,11,1,0,そういう書籍とも取れるような本だったんですけど
0,11,2,0,0,11,5,0,なんかの皆さんと一緒に読むことでね
0,11,5,0,0,11,9,0,あのすごいなんだろう自分一人で読むだけ
0,11,9,0,0,11,11,0,自分一人ではわからないその
0,11,11,0,0,11,15,0,こういう読み方があるんだとかこういう読み方もできるんだっていうのがね
0,11,15,0,0,11,18,0,すごい勉強になって面白かったですね
0,11,20,0,0,11,22,0,本来なら感想言いづらい
0,11,23,0,0,11,25,0,小説界のボボボボボボボ
0,11,25,0,0,11,26,0,マジで?
0,11,26,0,0,11,30,0,それをなんかめちゃくちゃいいキャッチコピーじゃないですか
0,11,31,0,0,11,33,0,なんかTikTokでバズったらしくて
0,11,33,0,0,11,35,0,あの残像に口紅をが
0,11,35,0,0,11,40,0,今はね残像に口紅の本の文庫版の帯には
0,11,40,0,0,11,43,0,あのTikTokで話題みたいなやつが書いてあるんですよね
0,11,43,0,0,11,45,0,個人的にはね
0,11,45,0,0,11,49,0,小説界のボボボボボボの方がむちゃくちゃ惹かれるものがある
0,11,50,0,0,11,52,0,いいキャッチコピーですね
0,11,52,0,0,11,54,0,今月末
0,11,54,0,0,11,57,0,今月末?今月って11月か
0,11,57,0,0,11,59,0,11月末には
0,11,59,0,0,12,1,0,アクター合唱を取ったね
0,12,1,0,0,12,6,0,うさみりんさんのおしもいを課題図書として特紹会やらせてもらいますので
0,12,6,0,0,12,9,0,私もこないだ買いまして
0,12,9,0,0,12,12,0,ハードカバーしかまだ出てないのかな
0,12,12,0,0,12,16,0,結構ねサクッと読めそうな厚さだったんで
0,12,17,0,0,12,20,0,こちらもねめちゃくちゃ楽しみにしてます
0,12,20,0,0,12,25,0,あのー多分クリスさんをしてくれてる方も見に来てくれると思うんですけど
0,12,25,0,0,12,27,0,なかなかにしてね
0,12,27,0,0,12,31,0,あのーVTuberと一緒に読書会をするにふさわしい
0,12,33,0,0,12,35,0,小説家が選べたんじゃないかなと思いますので
0,12,35,0,0,12,40,0,よかったらぜひぜひ見に来てください
0,12,40,0,0,12,41,0,うん
0,12,41,0,0,12,45,0,前回読まないで配信見てて読めばよかったと思ったからおしもい読んだ
0,12,45,0,0,12,47,0,ありがとうございます
0,12,47,0,0,12,49,0,のど鳴っちゃった
0,12,49,0,0,12,51,0,では次
0,12,56,0,0,12,58,0,ロレンさんからの普通話
0,12,58,0,0,13,0,0,ロガ子さんこんふくろ
0,13,0,0,0,13,2,0,こんふくろ?こんふくろって言ったことあったっけ
0,13,2,0,0,13,3,0,うん
0,13,3,0,0,13,7,0,最近インスクリプションというゲームをやって
0,13,7,0,0,13,9,0,これがめちゃくちゃよかったのでおすすめさせてください
0,13,9,0,0,13,13,0,パズルとTRPGと脱出をごちゃ混ぜにしたようなゲームなんですが
0,13,13,0,0,13,17,0,簡単に言うとロガ子さんが好きな要素を詰め込みましたみたいなゲームです
0,13,17,0,0,13,21,0,これロガ子さんが絶対好きなやつだと思いながら私はプレイしてました
0,13,21,0,0,13,24,0,ネタバレになっちゃうのでこのくらいのことしか言えずもどかしいのですが
0,13,24,0,0,13,26,0,裏でも配信でもいいのでぜひ一度やってみてください
0,13,26,0,0,13,29,0,ロガ子さんの100%はおもしれーってなります
0,13,29,0,0,13,30,0,激推しです
0,13,30,0,0,13,33,0,もしやったら感想聞かせてくださいということでね
0,13,33,0,0,13,39,0,インスクリプションぜひやりたいと思います
0,13,39,0,0,13,41,0,なんかあのあれですね
0,13,41,0,0,13,44,0,スチームでね早速見てみたんですけど
0,13,44,0,0,13,47,0,ボードゲームなのかな
0,13,47,0,0,13,53,0,多分そのなんかその遺体の知れないものとこう行うボードゲームみたいな感じで
0,13,53,0,0,13,56,0,割とホラーテイストですごい面白そうだったんで
0,13,56,0,0,14,0,0,買ってみようと思います
0,14,0,0,0,14,3,0,あとねあのゲームのおすすめすごい嬉しいです
0,14,3,0,0,14,5,0,あのすごいあのね
0,14,5,0,0,14,9,0,なんか3回に1回くらいブラッドボーンおすすめしてくれる方がいて
0,14,9,0,0,14,11,0,それが来るのも割と楽しみ
0,14,11,0,0,14,13,0,あはははは
0,14,13,0,0,14,17,0,むちゃくちゃブラッドボーン押してくれるじゃんっていう方がね
0,14,17,0,0,14,22,0,たまに大手屋より来れるんですけどすごい楽しみにしてます
0,14,22,0,0,14,26,0,他にもね自分で開発してるアプリの進捗とか
0,14,26,0,0,14,30,0,あと買い物メモとかあと履修計画とか
0,14,30,0,0,14,34,0,あとも配信のね感想とか送ってくれる方もいて
0,14,34,0,0,14,38,0,そういうのもすごい嬉しいですね
0,14,38,0,0,14,41,0,え?ルカゴのフロムゲー一生進まなそう?
0,14,41,0,0,14,43,0,いやそうだね
0,14,43,0,0,14,46,0,でもなんかそれがいいって言われてて
0,14,46,0,0,14,50,0,何度も何度も死んで下るのが見たいので
0,14,50,0,0,14,54,0,いかなく下ってくださいって言われてて
0,14,54,0,0,14,58,0,いやそれはでも配信的にどうなんだろうなと思ったりとかしてね
0,14,58,0,0,15,3,0,いやでも本当にゲームのおすすめめちゃくちゃ嬉しいですありがとうございます
0,15,5,0,0,15,7,0,では次
0,15,7,0,0,15,10,0,みならいさんからのふつおたお便りありがとうございます
0,15,10,0,0,15,12,0,ルカゴさんこんばんは
0,15,12,0,0,15,16,0,ルカゴさんは昨年からアメリカザリガニ日本ザリガニを除く
0,15,16,0,0,15,21,0,全てのザリガニが特定外来生物に否定され飼育不可になったことをご存知ですか?
0,15,21,0,0,15,23,0,知らなかった
0,15,23,0,0,15,29,0,ルカゴは飼育不可のザリガニが捨てられアメリカザリガニのように野生化して在来種へ影響を及ぼすことを防ぐための施策ですが
0,15,29,0,0,15,35,0,これは主にミステリークレイフィッシュというザリガニを危険視して施されたと言われています
0,15,35,0,0,15,41,0,このミステリークレイフィッシュの特徴は何と言っても単位生殖を行うところです
0,15,41,0,0,15,43,0,産卵数も700以上と多く
0,15,43,0,0,15,45,0,もし1匹でも野外に逃した場合
0,15,45,0,0,15,49,0,瞬く間に駆除できないレベルの数になる危険性があります
0,15,49,0,0,15,51,0,ん?
0,15,51,0,0,15,55,0,実際にヨーロッパではミステリークレイフィッシュが定着している地域も多く
0,15,55,0,0,15,58,0,日本ではアメリカザリガニが定着した前例もあるため
0,15,58,0,0,16,4,0,定着する前に対策するべくザリガニ全種の飼育自体を規制するに至ったというわけです
0,16,4,0,0,16,9,0,またアメリカザリガニは現在広く野生化していながら子供の飼育者も多いため
0,16,9,0,0,16,13,0,規制すると混乱を招く可能性があるとして昨年の規制を免れたのですが
0,16,13,0,0,16,18,0,今後は新規に枠を制定して販売が不可になるよう調整しているという話もあるので
0,16,18,0,0,16,22,0,今後ザリガニ自体の飼育が難しくなっていくのは確実なようです
0,16,22,0,0,16,26,0,しかしアメリカザリガニはミステリークレイフィッシュを含めた外来のザリガニは
0,16,26,0,0,16,29,0,品種改良も進み飼育しやすく魅力的な種類が多いため
0,16,29,0,0,16,33,0,これらが今後一切飼育できないとなるととても寂しい気もします
0,16,33,0,0,16,37,0,これも時代の移り変わりの一つと諦めるしかないですね
0,16,38,0,0,16,41,0,知らなかった
0,16,41,0,0,16,46,0,私も小学生の頃はねザリガニをポケットに入れて通学したものですけどね
0,16,46,0,0,16,53,0,私の実家はそこそこの田舎だったので
0,16,53,0,0,16,58,0,周りはやっぱり田んぼとかあったんですけど
0,16,58,0,0,17,3,0,なので採り放題だったんですよねザリガニがね
0,17,3,0,0,17,8,0,私は午前中学校行ってなかったので午後から行ってたんですけど
0,17,8,0,0,17,17,0,休食を食べたくなかったので家でご飯食べて
0,17,17,0,0,17,20,0,5限から行くかと思って
0,17,20,0,0,17,24,0,今行ったら休食なんだよな
0,17,24,0,0,17,29,0,昼休みもやっぱり気まずいからザリガニでも釣っておくかと思って
0,17,29,0,0,17,33,0,ザリガニをポケットに入れて通学して
0,17,33,0,0,17,39,0,教室の後ろの水槽にポイって入れてたっていう
0,17,39,0,0,17,43,0,それがもうできないってことですよね今のキッズたちは
0,17,43,0,0,17,47,0,本当に悲しいですねザリガニってだってね
0,17,47,0,0,17,52,0,5番目ぐらいの友達だよね小学生の
0,17,52,0,0,17,55,0,1番カブトムシ
0,17,55,0,0,17,59,0,3番ぐらいかな小学生の友達って
0,17,59,0,0,18,4,0,1番カブトムシ2番クワガタ3番ザリガニだよね
0,18,4,0,0,18,9,0,そうだよねっていうところがあると思うんでね
0,18,9,0,0,18,11,0,カマキリの次?
0,18,11,0,0,18,14,0,ダンゴムシ忘れてたわ
0,18,14,0,0,18,16,0,ダンゴムシが1位じゃんね
0,18,16,0,0,18,18,0,カエルもセミ
0,18,18,0,0,18,21,0,セミはなんかひと夏だからな
0,18,21,0,0,18,26,0,それで言ったらカブトムシとかも夏だけだけど
0,18,26,0,0,18,29,0,カブトムシは憧れの方やっぱダンゴムシかじゃあ
0,18,29,0,0,18,33,0,1位ダンゴムシありか
0,18,33,0,0,18,36,0,いや2位カエルかもな
0,18,36,0,0,18,38,0,私カエルも捕まえてた
0,18,38,0,0,18,40,0,あのウシガエル
0,18,40,0,0,18,47,0,ウシガエルのお玉尺子って本当にめちゃくちゃでかいんですよね
0,18,47,0,0,18,53,0,そのウシガエルのお玉尺子なんでこんな話ばっかりになっちゃうんだろう
0,18,53,0,0,18,57,0,その辺で置いといてアメリカザリガニをね
0,18,57,0,0,19,2,0,もしアメリカザリガニ近所にいたから釣ってきちゃったって人はね
0,19,2,0,0,19,6,0,今後買えなくなる可能性があるんで気をつけてください
0,19,6,0,0,19,13,0,はいすごい勉強になるお便りありがとうございますいつも
0,19,13,0,0,19,18,0,では次ラカシアさんのふつおたお便りありがとうございます
0,19,18,0,0,19,20,0,ラカカさんこんばんは
0,19,20,0,0,19,24,0,私は生まれもっての貧乏症とほんの少しの自責好奇心から
0,19,24,0,0,19,27,0,紅茶のパック何回まで使えるか選手権を開催したことがあり
0,19,27,0,0,19,30,0,3回目までは香りも含めてまだ楽しめるレベル
0,19,30,0,0,19,33,0,6回目まではなんとか味が認識できるレベル
0,19,33,0,0,19,38,0,11回目までは色付きのお湯としてやっていけるレベルという結果でした
0,19,38,0,0,19,42,0,入り方やパックの種類などレギュレーションによってまた結果は変わるでしょうが
0,19,42,0,0,19,47,0,まあ3回目までは一般的な許容範囲なのではないかと思いそのようにやってきました
0,19,47,0,0,19,50,0,ところが昨日周りの人に何回まで使うか聞いたところ
0,19,50,0,0,19,51,0,結構な割合で
0,19,51,0,0,19,53,0,えっ普通1回でしょ
0,19,53,0,0,19,55,0,えっ何回も使う人って実在するの
0,19,55,0,0,19,57,0,というリアクションをされ
0,19,57,0,0,20,1,0,自我と私のなけなしの社会的評価が崩壊しかかっています
0,20,1,0,0,20,3,0,本当に私が異常なのか
0,20,3,0,0,20,4,0,うん
0,20,5,0,0,20,8,0,ちなみに色付きのお湯状態になっても冷凍するとちょっと復活するよ
0,20,8,0,0,20,10,0,と満面の意味で教えてくれた方もいて
0,20,10,0,0,20,14,0,相手が既婚者でなければ危うくその場で急婚するところでした
0,20,14,0,0,20,16,0,というねお便りいただいてました
0,20,16,0,0,20,18,0,2回目くらい
0,20,18,0,0,20,20,0,私も2回は使うな絶対
0,20,20,0,0,20,21,0,うん
0,20,21,0,0,20,23,0,なんかの
0,20,23,0,0,20,24,0,えっ
0,20,24,0,0,20,30,0,私あのとにかく使ってるあのマグカップがむちゃくちゃ大きいんですよね
0,20,30,0,0,20,31,0,うん
0,20,31,0,0,20,38,0,だから普通のマグカップのおおむね1.5倍ぐらいのサイズがあるんで
0,20,38,0,0,20,40,0,それで2杯分だから
0,20,40,0,0,20,42,0,あのまあ3倍分ぐらいは言ってると思う
0,20,42,0,0,20,43,0,うん
0,20,43,0,0,20,45,0,2杯目もうないもんね香り
0,20,45,0,0,20,47,0,うふふふふ
0,20,49,0,0,20,50,0,ないもん
0,20,50,0,0,20,51,0,うん
0,20,51,0,0,20,52,0,お湯だもん割と
0,20,52,0,0,20,54,0,でもなんか
0,20,54,0,0,20,56,0,結局
0,20,56,0,0,20,58,0,なんだろうなこう
0,20,58,0,0,21,0,0,紅茶
0,21,0,0,0,21,2,0,紅茶でもコーヒーでもそうだけど
0,21,3,0,0,21,4,0,なんかあの
0,21,4,0,0,21,7,0,紅茶として楽しむとか
0,21,7,0,0,21,11,0,コーヒーの香りを楽しむコーヒーの味を楽しむっていう時と
0,21,11,0,0,21,15,0,とにかくなんか作業中にカフェイン取りたいっていう時があって
0,21,15,0,0,21,17,0,もうあの
0,21,17,0,0,21,20,0,前者の場合はなんか1杯目の紅茶とか
0,21,20,0,0,21,23,0,入れたてのコーヒーが飲みたいけど
0,21,23,0,0,21,25,0,後者の場合なんでもいいんだよねもはや
0,21,25,0,0,21,29,0,色ついてれば色ついてて温かければなんでもいいんだよな
0,21,29,0,0,21,31,0,っていうところがあるので
0,21,31,0,0,21,37,0,私は全然コーヒーも朝の1杯目とかは割としっかり入れますけど
0,21,37,0,0,21,41,0,もうその後はドリップバッグとか使います全然
0,21,42,0,0,21,44,0,なんでケースバイケースですね
0,21,44,0,0,21,48,0,紅茶飲みたいなと思って入れる1杯目だけ
0,21,48,0,0,21,50,0,ちゃんとあのね
0,21,50,0,0,21,52,0,美味しく味わえば
0,21,52,0,0,21,55,0,2杯目はもう色付きのお湯でもね
0,21,55,0,0,21,57,0,わかんないでしょ
0,21,58,0,0,22,0,0,味するのって最初の一口だけだしな
0,22,0,0,0,22,2,0,そうそうそうそうなんだよな
0,22,2,0,0,22,3,0,ということで
0,22,3,0,0,22,5,0,全然いいと思います
0,22,5,0,0,22,9,0,私はね実質3倍分いってるんで
0,22,12,0,0,22,13,0,かえ玉にいる
0,22,13,0,0,22,14,0,え?かえ玉?
0,22,14,0,0,22,15,0,あ
0,22,15,0,0,22,18,0,いやかえ玉とまた話は別ですよねこれはね
0,22,20,0,0,22,23,0,一風堂っていうラーメン屋さん好きなんですけど
0,22,23,0,0,22,24,0,あそこで
0,22,25,0,0,22,28,0,あれ別にかえ玉は普通に有料なんですけど一風堂は
0,22,28,0,0,22,31,0,あれ最高4回行ったことあるかえ玉
0,22,31,0,0,22,37,0,もう一風堂のラーメンで1週間過ごそうと思って
0,22,41,0,0,22,44,0,でもやっぱ4杯目は飽きるから
0,22,46,0,0,22,48,0,むちゃむちゃ飽きるから
0,22,49,0,0,22,52,0,普通になんか美味しいって思うところで止めるのがいいですね
0,22,52,0,0,22,54,0,食事に関してはね
0,22,54,0,0,22,55,0,うん
0,22,55,0,0,22,56,0,では次
0,22,56,0,0,23,1,0,塩平さんのお便りありがとうございます
0,23,1,0,0,23,4,0,ロカゴさんリスナーの皆さんお晩です
0,23,4,0,0,23,6,0,いろんな挨拶ありますね
0,23,6,0,0,23,10,0,先日のラジオで洋画の放題についての話題になっていましたので
0,23,10,0,0,23,12,0,洋画だけでなく洋楽
0,23,12,0,0,23,16,0,特に一昔前の曲にはとんでも放題がついていることがあるなと思いまして
0,23,16,0,0,23,18,0,何作か紹介させてください
0,23,18,0,0,23,19,0,ということでね
0,23,19,0,0,23,25,0,確か先週に何の話がきっかけだったか全く覚えてないけど
0,23,25,0,0,23,29,0,洋画のね日本語
0,23,29,0,0,23,35,0,日本でそのロードショーをされる時のタイトルがマジでやばいみたいな話したんですよね
0,23,35,0,0,23,41,0,なんかあのカール爺さんと空とVAは現代だとアップとかね
0,23,41,0,0,23,43,0,そういう話をしました
0,23,43,0,0,23,48,0,でそれに関連していろいろご紹介してくださるというお便りですね
0,23,50,0,0,23,51,0,まずは有名なところ
0,23,51,0,0,23,52,0,ビートルズの名曲
0,23,52,0,0,23,56,0,A Hard Day's Nightですが放題ではビートルズがやってくる
0,23,56,0,0,23,58,0,やあやあやあ
0,23,58,0,0,23,59,0,え?
0,23,59,0,0,24,0,0,え?
0,24,0,0,0,24,4,0,A Hard Day's Nightですが放題ではビートルズがやってくる
0,24,4,0,0,24,5,0,やあやあやあですね
0,24,5,0,0,24,8,0,おそらくビートルズの初春映画のタイトル曲であることから
0,24,8,0,0,24,11,0,ビートルズが来るんだという思いでつけられたのでしょうか
0,24,11,0,0,24,16,0,それにしても現代ガンムシ&やあやあやあってダチョークラブじゃないんですから
0,24,16,0,0,24,19,0,次にマイケラジャクソンのBeat It
0,24,19,0,0,24,21,0,激しいダンサブルな曲で聴いていると
0,24,21,0,0,24,25,0,こちらも吉野家の片隅でご飯食べてるチンピラの頭を叩いて挑発し
0,24,25,0,0,24,27,0,ダンス勝負を仕掛けたくなっちゃいますね
0,24,27,0,0,24,30,0,話はそれましたがさて現代
0,24,30,0,0,24,33,0,こちらは今夜はビートイットとなります
0,24,33,0,0,24,34,0,なぜだ
0,24,34,0,0,24,37,0,なぜ頭に今夜はがつくだけでこんなにもダサくなる
0,24,37,0,0,24,40,0,マットマックスとフューリーロードを
0,24,40,0,0,24,42,0,あフューリーロードを見てほしい
0,24,42,0,0,24,43,0,直訳すると怒りの道なのに
0,24,43,0,0,24,46,0,間にデスを入れて怒りのデスロードとするだけで
0,24,46,0,0,24,49,0,途端にマットマックス感が100倍になる
0,24,49,0,0,24,52,0,今夜はブギーバッグはかっこいいですけどね
0,24,53,0,0,24,56,0,今夜はラタトつけてしまったがために
0,24,56,0,0,24,58,0,アウトロー感はなくなり
0,24,58,0,0,25,2,0,なんかパーティーが始まりそうな感じになっちゃいました
0,25,4,0,0,25,6,0,他にも三馬御殿のテーマソングで有名な
0,25,6,0,0,25,9,0,エアロスミスのWalk This Wayがお説教に
0,25,9,0,0,25,13,0,フランクザッパのNo Not Nowが今納豆はいらないなど
0,25,13,0,0,25,14,0,え?なんで?
0,25,14,0,0,25,17,0,No Not Nowが今納豆はいらない
0,25,17,0,0,25,19,0,どういうこと?
0,25,19,0,0,25,21,0,なかなかに香ばしい方題がたくさんあるので
