start_h,start_m,start_s,start_ms,end_h,end_m,end_s,end_ms,text
0,5,12,0,0,5,16,0,いい作品だった記憶があるんだけどあんまり覚えてなくて
0,5,16,0,0,5,24,0,そうなでも確かに 普通になんか若々しい青年がど真ん中に描かれているビジュアルが見えますけど
0,5,24,0,0,5,26,0,これCV森本レオさんなんですか?
0,5,26,0,0,5,28,0,確か
0,5,29,0,0,5,33,0,いいっすねどんな感じのストーリーなんですか?王立宇宙軍
0,5,33,0,0,5,38,0,それがまた覚えてなんか良かったなっていう記憶しかないんだよねだから実際見てみたら違うかもしれない
0,5,38,0,0,5,45,0,わかる私もこの間あの日笠智子さんの24時間配信してる時にプラネテスの話あって
0,5,45,0,0,5,50,0,なんかプラネテスの話題振られたんですけどそのストーリー内で印象的なシーンを
0,5,50,0,0,5,52,0,パッと出てこなかったから
0,5,52,0,0,5,56,0,いや宇宙層ぐらいしか出てこないんだよな俺もパッとは
0,5,56,0,0,6,1,0,なんかいやプラネテス面白かったなーっていうことだけは覚えてるんだけど
0,6,1,0,0,6,5,0,どこが面白かったのかとか人にプレゼンすることが不可能
0,6,5,0,0,6,8,0,なんか雰囲気でしか覚えてないんですよね
0,6,8,0,0,6,11,0,そうそうそう面白かったなという記憶しかないんですよね
0,6,11,0,0,6,12,0,そうなのよ
0,6,12,0,0,6,19,0,はいということでねあのー今日はちょっと息多めの配信になるかなと思うんですけど音量何かありましたら教えてください
0,6,19,0,0,6,21,0,よろしくお願いします
0,6,21,0,0,6,26,0,なかなか難しいのそれただなんか空気抜けてるみたいになっちゃうよろしくお願いします
0,6,26,0,0,6,30,0,それASMR的な感じじゃないですかそれは
0,6,30,0,0,6,32,0,あこれASMRなんだちょっと行け方むずいな
0,6,32,0,0,6,33,0,行け方がむずいわ
0,6,33,0,0,6,38,0,あの囁き声っていうのは距離を近くで話す時の話し声
0,6,38,0,0,6,39,0,囁き声は
0,6,39,0,0,6,43,0,息をおめっていうのは決して囁き声ではなくて
0,6,43,0,0,6,50,0,ちょっと遠くにいる人に向かって息を吹きかけるようにして喋るのが息入れ声なんですね
0,6,50,0,0,6,54,0,えすごいえ行け方の王ですかなんか
0,6,54,0,0,6,56,0,行け方マスターなんですか
0,6,56,0,0,7,4,0,いや僕のやり方は全部をバカにしてるので話しすぎません
0,7,4,0,0,7,12,0,なるほどねあのここあのね本配信をご覧の中でねあの行け方の民がいたら成り立つご容赦いただけたらと思います
0,7,12,0,0,7,16,0,これはあの誰かをバカにしてるんじゃなくて自己流の技ですから
0,7,16,0,0,7,24,0,わかります大胸のその概念としてのね特定の誰かをそういう意図でね偏見を持ってるわけじゃないですから
0,7,24,0,0,7,26,0,そんな喋り方する人間はいないって言うだけです
0,7,26,0,0,7,28,0,いないです
0,7,28,0,0,7,29,0,風刺です
0,7,29,0,0,7,37,0,私も散々最近ラジオであの手首に呪図巻いてるやつはやっぱうさんくせえみたいな話を散々しちゃったんでね
0,7,37,0,0,7,41,0,どうするんですかそれで僕が呪図巻いてるタイプだったら
0,7,41,0,0,7,48,0,これはでも本当は微笑な人間がねあのただただあの手首に呪図を巻けない人間の非神だと思って聞いてもらいたい
0,7,48,0,0,7,51,0,なるほど巻くような方がそれに対して噛みつくなんてことはあるはずがない
0,7,51,0,0,7,56,0,そうそうそう下下々のものが何か吠えているなぐらいで思っていただけたらと思いますね
0,7,56,0,0,7,58,0,皆さんどうぞそんなつもりでこのラジオは聞いてください
0,7,58,0,0,8,1,0,そうですよろしくお願いします
0,8,1,0,0,8,3,0,よろしくお願いしますよ
0,8,3,0,0,8,4,0,はい
0,8,4,0,0,8,11,0,今日はですねディズムさん前回あの一度1年ぐらい前に
0,8,11,0,0,8,12,0,本当1年前ですよ
0,8,12,0,0,8,14,0,あそうなんだ
0,8,14,0,0,8,16,0,9月ですよ1年前の
0,8,16,0,0,8,17,0,あそうだったんですね
0,8,17,0,0,8,18,0,確か
0,8,18,0,0,8,24,0,でなんか一応今回まあそのあれ前回のタグなんだっけと思ったらなんか
0,8,24,0,0,8,25,0,はい
0,8,25,0,0,8,29,0,ダンスバトルラジオっていうタグを自分でつけてたんですよね
0,8,29,0,0,8,33,0,なんでそれになったのか本当にわからなくて多分なんか
0,8,33,0,0,8,39,0,私が多分ディズムさんがよく舞台でねあの模様されるダンスバトルじゃんけんが
0,8,39,0,0,8,42,0,よくはやってねーよ
0,8,42,0,0,8,46,0,頻繁に模様されるダンスバトルじゃんけんが非常にいいなって
0,8,46,0,0,8,51,0,あれをぜひとも一度参加させていただきたいという気持ちから
0,8,51,0,0,8,52,0,そうですね
0,8,52,0,0,8,54,0,ダンスバトルラジオにしたんじゃないかな
0,8,54,0,0,9,0,0,いやぜひ機会があれば僕もルカコさんのねあのダンスバトルじゃんけん見たいですけどね
0,9,0,0,0,9,4,0,いや私は結構強いですよ正直
0,9,4,0,0,9,5,0,どっちダンスじゃんけん
0,9,5,0,0,9,7,0,ダンス
0,9,7,0,0,9,11,0,いくらダンスが強くてもやっぱりじゃんけんに勝てない意味ないですか
0,9,11,0,0,9,14,0,いやいやダンスがダンスが上手いものだけが
0,9,14,0,0,9,14,0,はい
0,9,14,0,0,9,18,0,ダンスが上手いものにじゃんけんの女神が微笑むわけなので
0,9,18,0,0,9,20,0,まぁうちのメンバーはそう言ってます
0,9,20,0,0,9,24,0,そうですねダンスバトルじゃんけんというのはそのダンスしてじゃんけんするってそのまんまの
0,9,24,0,0,9,25,0,はい
0,9,25,0,0,9,28,0,特にダンスとじゃんけんの関連性はありません
0,9,28,0,0,9,33,0,じゃんけんの部分は完全にうんなんだよね
0,9,33,0,0,9,37,0,独立しています愛子が出ても普通にじゃんけんするだけです
0,9,37,0,0,9,38,0,そう愛子でしょうでね
0,9,38,0,0,9,43,0,はいだったんですけどそれに憧れてちょっと恐れ多いんですけれども
0,9,43,0,0,9,47,0,ダンスバトルラジオという名を感じた
0,9,47,0,0,9,52,0,感じてもいいでしょうかっていうのを1年ぐらい前にお伺いを立てているんじゃないかなと思います
0,9,52,0,0,9,58,0,そうですね多分僕は特に深く考えずにいいでしょって言ったんでしょうねきっと
0,9,58,0,0,10,0,0,想像に絶やすいですね
0,10,0,0,0,10,2,0,絶やすいですね
0,10,2,0,0,10,3,0,でも
0,10,3,0,0,10,5,0,あごめん再切り続けてるんですけど
0,10,5,0,0,10,9,0,全然再切ってください私の話は
0,10,9,0,0,10,11,0,1年前と違って
0,10,11,0,0,10,15,0,ルカ子さんがずっと喋ってる割合減りましたよね
0,10,15,0,0,10,16,0,そうでしたっけ
0,10,16,0,0,10,17,0,はい
0,10,17,0,0,10,18,0,そうですか
0,10,18,0,0,10,20,0,体感ですけど
0,10,20,0,0,10,24,0,ちゃんとキャッチボールしてる感があって助かりますね
0,10,24,0,0,10,27,0,あははははは
0,10,27,0,0,10,28,0,あ私去年
0,10,28,0,0,10,29,0,ええ
0,10,29,0,0,10,31,0,一方的に喋ってました
0,10,31,0,0,10,36,0,そうですねゲストいるけどなんかこの人ずっと喋ってるなっていうのがやっぱり
0,10,36,0,0,10,40,0,1年前はまだやっぱ配信も不慣れな部分がきっとあって
0,10,40,0,0,10,45,0,しかもあのこのおっさんを何とかして飽きさせないようにっていうふうに頑張ってくださってたんで
0,10,45,0,0,10,46,0,はいはいはいはいはい
0,10,46,0,0,10,52,0,でもやっぱり1年経ってまあこいつ適当でいいからこいつにも喋らせておくかぐらいのその余裕が生まれたんじゃないかなって思うんですよね
0,10,52,0,0,10,55,0,あーなるほどですね
0,10,55,0,0,10,59,0,今日聞き直したけど結構探り探りだった私も完全に同じこと思いました
0,10,59,0,0,11,4,0,あははははは
0,11,4,0,0,11,6,0,完全に同じこと思いました
0,11,6,0,0,11,7,0,はい
0,11,7,0,0,11,10,0,コラボのあれそうかもしれないですね
0,11,10,0,0,11,12,0,あーそうかもしれない
0,11,12,0,0,11,19,0,多分なんか去年ディズムさんに来ていただいた時そのTRPGの話をさせてもらったんですけど
0,11,19,0,0,11,19,0,はい
0,11,19,0,0,11,27,0,その時まだ多分ともしかさんとはやすさんとかまあ4人でねTRPG1回2回やらせてもらったかなぐらいだったはずなんで
0,11,27,0,0,11,29,0,うん
0,11,29,0,0,11,32,0,それかもね緊張かも
0,11,32,0,0,11,35,0,会話がだから上手くなってらっしゃる
0,11,35,0,0,11,36,0,え?うん
0,11,36,0,0,11,37,0,いやそういう話ですよ
0,11,37,0,0,11,38,0,そういうことにしときましょうか
0,11,38,0,0,11,40,0,はい
0,11,40,0,0,11,41,0,お便り読みたいと思います
0,11,41,0,0,11,41,0,はい
0,11,41,0,0,11,43,0,あははははは
0,11,43,0,0,11,44,0,あさぎ言ってきた
0,11,44,0,0,11,45,0,あはははは
0,11,45,0,0,11,48,0,一番会話が下手な切り替え方をしてましたね
0,11,48,0,0,11,49,0,はいじゃあお便り読みます
0,11,49,0,0,11,52,0,あははははははは
0,11,52,0,0,11,54,0,知らねーお便り読む
0,11,54,0,0,12,0,0,じゃあラジオなんで皆さんからお便りを事前に募集させてもらってて
0,12,0,0,0,12,11,0,今回はね普通のお便りと今回そのもうすぐディズムさんが舞台が予定されて10月7、8、9ですねでしたっけ?
0,12,11,0,0,12,12,0,やります
0,12,12,0,0,12,12,0,はい
0,12,12,0,0,12,16,0,お得としてZの舞台が予定されているということで
0,12,16,0,0,12,23,0,まあそれにもちなんだりちなんもなかったりしつつ最高の舞台というテーマでお便りを募集させてもらいました
0,12,23,0,0,12,24,0,ありがとうございます
0,12,24,0,0,12,29,0,はいじゃあ1通目読ませていただきたいと思います
0,12,29,0,0,12,33,0,人には人のエビせんべいさんからのストーターお便りありがとうございます
0,12,33,0,0,12,34,0,ありがとうございます
0,12,34,0,0,12,36,0,かこさんディズムさんこんばんは
0,12,36,0,0,12,36,0,こんばんは
0,12,36,0,0,12,37,0,こんばんは
0,12,37,0,0,12,41,0,最近気がついたことをお便りとして送らせていただきます
0,12,41,0,0,12,47,0,今朝起きてゴミを捨てに行く際にアパートの廊下部分にセミの死骸が転がっていました
0,12,47,0,0,12,57,0,私はははんこれはセミの死骸かと思いきや実はセミが生きていて近寄った瞬間で飛び立って俺を驚かすいわゆるセミファイになるというやつだなと思い
0,12,57,0,0,13,2,0,クロックスをセミの近くに投げてみたり家からコップの水いっぱいを汲んできてセミにかけてみました
0,13,2,0,0,13,4,0,ですがセミは一向に起き上がりません
0,13,4,0,0,13,12,0,なかなか姿を現わさないセミだなと思っているとアパートの隣人が現れセミに水をぶかけている私を死に目にすたすたと横を歩いていきました
0,13,12,0,0,13,18,0,そうセミはとっくの通り死んでおり私は5分間もの間セミの死骸と格闘していたのです
0,13,18,0,0,13,25,0,そこで今の自分が死せる公明生ける中達を走らすと全く同じ状況ということに気がつきました
0,13,25,0,0,13,29,0,セミという初活公明が死んでなお私という中達を恐れさせていたのです
0,13,29,0,0,13,35,0,そう思ってたところで家からホウキとチリトリを持ってきて私はこの肉気初活公明をゴミ袋に入れてやりました
0,13,35,0,0,13,40,0,以上ですお家はありませんというお便りいただいてて
0,13,40,0,0,13,46,0,横さんのリスナーの方の質問って本当に頭いいですよね
0,13,46,0,0,13,51,0,質問でもなんでもなかったと思うんですけども日常の一コマだったんです
0,13,51,0,0,13,55,0,お便り文章
0,13,55,0,0,14,1,0,マジで本当に読みやすいというか面白い文章を送ってくださる方がめちゃめちゃ多いんですよ
0,14,1,0,0,14,6,0,だから毎週お便り読むのめっちゃ楽しみです
0,14,6,0,0,14,11,0,ちなみにルカコさん好きな三国志古事は何ですか
0,14,11,0,0,14,14,0,え、桃園の誓い
0,14,14,0,0,14,18,0,いいですね古事かはちょっと分からないけどいいエピソードですね
0,14,18,0,0,14,23,0,結構言いますよなんか生まれた時違うけど死ぬ時一緒だよねみたいなの
0,14,23,0,0,14,24,0,それをまとめてね
0,14,24,0,0,14,26,0,そうそうそうそう
0,14,26,0,0,14,32,0,同じ日同じ時の願わんっていうそういう願いを込めることを桃園の誓いっていうこと
0,14,32,0,0,14,35,0,飲み会とかでテンション上がるとやります
0,14,35,0,0,14,38,0,僕もよくやるんですよ
0,14,38,0,0,14,42,0,じゃあ今度二重の共通項の時にそれ入れといてください
0,14,42,0,0,14,44,0,やらないですよ
0,14,44,0,0,14,53,0,僕は飲み会でGBとパーってやってよく怒られてましたからうるせえって
0,14,53,0,0,15,1,0,三国志8の曲流しながら桃園の誓い義兄弟の千切りよくやってたんですけど
0,15,1,0,0,15,3,0,やりますよねみんなやるんじゃないこれは多分
0,15,3,0,0,15,5,0,みんなやりますよね
0,15,5,0,0,15,10,0,私とディズムさんがやってるってことはほぼこの世の8割方やってるみたいなもんですからね
0,15,10,0,0,15,13,0,そうですよ僕ら一般ピーポーですから
0,15,13,0,0,15,14,0,そうですね
0,15,14,0,0,15,16,0,やるやるってみんなやってる
0,15,16,0,0,15,18,0,やるやるやる
0,15,18,0,0,15,22,0,あとやっぱあれだよね
0,15,22,0,0,15,35,0,私お母さんが三国無双のどれかは分かんないけど小っちゃい頃私やってて隣で
0,15,35,0,0,15,39,0,初活孝明のマナーとかめっちゃしてくるから
0,15,39,0,0,15,41,0,それで覚えたとか
0,15,41,0,0,15,44,0,ビーム出すビームだセンスでビーム出したりとか
0,15,44,0,0,15,47,0,東南の風吹かせてみせましょうみたいなこと言ってた
0,15,47,0,0,15,49,0,言う言う言う
0,15,49,0,0,15,51,0,言うよ
0,15,51,0,0,15,53,0,風吹かすから
0,15,53,0,0,15,57,0,洗濯物干した後に東南の風吹かせてみせましょうって言ってた
0,15,57,0,0,15,59,0,うちのお母さんが
0,15,59,0,0,16,2,0,ルカコさん小さい頃にはぁ民よって言ってた
0,16,2,0,0,16,4,0,言ってない
0,16,4,0,0,16,6,0,それは言ってない
0,16,6,0,0,16,8,0,次実家帰った時ちゃんと言います
0,16,8,0,0,16,10,0,風吹かしたら民よって
0,16,10,0,0,16,12,0,笑
0,16,14,0,0,16,18,0,そうなんかうちの母は結構ブックオフとかで
0,16,18,0,0,16,22,0,ブックオフかなでなんか古いゲーム買ってきてやるのが趣味だったんですよね
0,16,22,0,0,16,25,0,あーなるほどいい趣味ですねお金もあんまりかかんないし
0,16,25,0,0,16,27,0,そうそうそうそう
0,16,27,0,0,16,33,0,でなんかあのマジでその何だろう投げ売りされてるゲーム買ってくるから200円とかの
0,16,33,0,0,16,38,0,なんかその三国無双のシリーズの中でも一番人気ないやつとか買ってくる
0,16,38,0,0,16,43,0,まあちょうど古い時逆にいっぱい売れすぎてていっぱい流れてるのもあるから
0,16,43,0,0,16,46,0,そう可能性もあるだからいいゲームだったのかもしれないけど
0,16,46,0,0,16,48,0,そうそうそうそう
0,16,48,0,0,16,52,0,無双2とか俺中学校とかじゃない高校とかやってたの
0,16,52,0,0,16,57,0,三国無双新三国無双2がプレステ2で出てて
0,16,57,0,0,17,0,0,それやってたのって僕多分中学とか高校ですよ僕が
0,17,0,0,0,17,2,0,新三国無双
0,17,2,0,0,17,5,0,え三国無双って今どれくらい出てるんですか
0,17,5,0,0,17,7,0,わかんない8?
0,17,7,0,0,17,9,0,めっちゃ出てる
0,17,9,0,0,17,11,0,オープンワールドとかにもなってた気がする最近
0,17,11,0,0,17,13,0,最近って言ったらちょっと前だけど
0,17,13,0,0,17,17,0,あれ三国無双8なんかやったっけな
0,17,17,0,0,17,19,0,やったかも買ったかも
0,17,19,0,0,17,21,0,いやどうかな
0,17,21,0,0,17,23,0,買ったかもしれないな
0,17,23,0,0,17,27,0,僕4、3、4くらいまでしか記憶がないですねやってないと思います
0,17,27,0,0,17,29,0,へー
0,17,29,0,0,17,31,0,今も似たような別のゲームいっぱい出たしね
0,17,31,0,0,17,33,0,あそうなんですね
0,17,33,0,0,17,36,0,もともと三国志のシリーズはお好きなんですか
0,17,36,0,0,17,40,0,三国志無双で知って
0,17,40,0,0,17,42,0,ちゃんと
0,17,42,0,0,17,44,0,そのあと小説とか漫画とか映画とか
0,17,44,0,0,17,46,0,いろんなメディアミックスとかゲームもですけど
0,17,46,0,0,17,48,0,ハマっていったって感じですね
0,17,48,0,0,17,50,0,へー
0,17,50,0,0,17,53,0,私あれ持ってますよ
0,17,53,0,0,17,54,0,なんか
0,17,54,0,0,17,55,0,恋姫無双?
0,17,55,0,0,17,56,0,うん違う
0,17,56,0,0,17,57,0,違うわ
0,17,57,0,0,17,59,0,恋姫無双ってなんすか
0,17,59,0,0,18,2,0,恋姫無双はあのエロゲー
0,18,2,0,0,18,4,0,はははは
0,18,4,0,0,18,5,0,三国志の
0,18,5,0,0,18,7,0,全然普通に今検索しちゃったじゃん
0,18,7,0,0,18,9,0,はははは
0,18,9,0,0,18,13,0,あの朝鮮っていう絶世の美女の声優さんが
0,18,13,0,0,18,15,0,あー朝鮮ね
0,18,15,0,0,18,16,0,すごい人
0,18,16,0,0,18,18,0,はいはいはいはいはいはいはい
0,18,18,0,0,18,20,0,朝鮮確かになんかいたな
0,18,20,0,0,18,23,0,いたかも見たかもエイトでも
0,18,23,0,0,18,26,0,ちなみにその恋姫無双で
0,18,26,0,0,18,30,0,多分あの名だたる武将が全員女の子になっているじゃないですか
0,18,30,0,0,18,31,0,大抵ね
0,18,31,0,0,18,34,0,そういうのは別にあんまり気にならないんですか
0,18,34,0,0,18,36,0,まあいいんじゃないですか
0,18,36,0,0,18,38,0,大体だって嘘ですから
0,18,38,0,0,18,40,0,昔のことなんて本当のこと分からないんだから
0,18,40,0,0,18,41,0,まあそっか
0,18,41,0,0,18,43,0,三国志演技っていうのがね
0,18,43,0,0,18,46,0,一般的にそのよく広まってる三国志のお話なんですけど
0,18,46,0,0,18,48,0,はいはいはい
0,18,48,0,0,18,49,0,まあもう大体嘘ですよ
0,18,49,0,0,18,51,0,桃園の誓いなんてなかったし
0,18,51,0,0,18,52,0,なかったの?
0,18,52,0,0,18,53,0,なかったでしょ
0,18,53,0,0,18,54,0,あそうなんだ
0,18,54,0,0,18,56,0,はい
0,18,56,0,0,19,0,0,大体の誰々を倒した武将は誰々っていっても大体違うし
0,19,0,0,0,19,2,0,何だかんだら武将だって有名な人何人かいないし
0,19,2,0,0,19,3,0,へー
0,19,3,0,0,19,5,0,演技小説なんだ
0,19,5,0,0,19,8,0,横山光雄か吉川英二です
0,19,8,0,0,19,10,0,あの張光っていう武将3回くらい死ぬし
0,19,10,0,0,19,12,0,へー
0,19,12,0,0,19,16,0,あいつ死んだよなっていう武将もっかい出てきてまた死んでとかがあった気がする
0,19,16,0,0,19,17,0,かわいそう
0,19,17,0,0,19,19,0,何度だか読めば誰かが死ぬか
0,19,19,0,0,19,21,0,小姫無双もそんなもんすよ
0,19,21,0,0,19,24,0,じゃあ女の子になっても別にいいのか
0,19,24,0,0,19,26,0,うんいいんだよいいんだよ
0,19,26,0,0,19,27,0,へー
0,19,27,0,0,19,29,0,中達も走ってないかもしれないけど
0,19,29,0,0,19,31,0,でもなんかそれが面白いんだからいいですよね
0,19,31,0,0,19,33,0,嘘かもしれないけど面白いんだから
0,19,33,0,0,19,35,0,うーん
0,19,35,0,0,19,37,0,なんか好きなエピソードとかあるんですか
0,19,37,0,0,19,42,0,僕はその好きな孤児が皮肉の丹ですね
0,19,42,0,0,19,44,0,うんどんな話ですかそれ
0,19,44,0,0,19,46,0,あの劉備っていう武将が
0,19,46,0,0,19,48,0,あ劉備玄徳ね
0,19,48,0,0,19,51,0,あの虚しく何ですか月日が流れて
0,19,51,0,0,19,53,0,あ勢にくっついちゃったなっていう話です
0,19,53,0,0,19,58,0,ははははは
0,19,58,0,0,20,1,0,だけど私もっと三国志ってなんか
0,20,1,0,0,20,3,0,あのなんていうんだろう
0,20,3,0,0,20,9,0,つばで刀のねつばで語り合う男の生き様みたいな話かと思って
0,20,9,0,0,20,11,0,そういうエピソードもあるんですね
0,20,11,0,0,20,15,0,そうですね北方健三さんの書いた三国志はそれはそれは熱いですよ
0,20,15,0,0,20,17,0,あーなんかハードホイルドな感じ
0,20,17,0,0,20,18,0,えーそうですそうです
0,20,18,0,0,20,19,0,ですよね
0,20,19,0,0,20,21,0,なるほどね
0,20,21,0,0,20,24,0,いろんなバージョンがあるの現実物語みたいですね
0,20,24,0,0,20,25,0,いろんな人が書いてる
0,20,25,0,0,20,27,0,あー現実物語もそうなんですか
0,20,27,0,0,20,31,0,あーでもいろんな方が現代語訳してて
0,20,31,0,0,20,32,0,うん
0,20,32,0,0,20,34,0,でもなんか概ね多分
0,20,34,0,0,20,38,0,そんなに同じ人を何度も蘇って死ぬみたいなことはないんですけど
0,20,38,0,0,20,41,0,いやもうわざとじゃないんですけどね間違えてそうなっちゃう
0,20,41,0,0,20,43,0,わかりにくいよね
0,20,43,0,0,20,45,0,どこが朝なのかもわからんしよく
0,20,45,0,0,20,47,0,そうそうそうそう
0,20,47,0,0,20,49,0,でもなんかそれがクリエイティブでいいじゃないですか
0,20,49,0,0,20,51,0,誰から書いても違うものになるって
0,20,51,0,0,20,53,0,自由度が高くてね
0,20,53,0,0,20,56,0,多分でもお便りくださった方はセミがメインなのにすいませんねこんな
0,20,56,0,0,20,57,0,いや
0,20,57,0,0,20,59,0,全然三国志で
0,20,59,0,0,21,0,0,あの
0,21,0,0,0,21,1,0,はい
0,21,1,0,0,21,6,0,概ねそのお便りのメインの話をすることはちょっと稀なので
0,21,6,0,0,21,8,0,許してくれると思います
0,21,8,0,0,21,11,0,それ嫌って言っていいんですかそれ
0,21,11,0,0,21,13,0,大変申し訳ないですけど
0,21,13,0,0,21,15,0,ちゃんとお便りいただいたな
0,21,15,0,0,21,22,0,もちろんねご相談とかはきちんと答えたいなっていう姿勢は揺るがないんですけど
0,21,22,0,0,21,25,0,概ねそこからなんか脱線して違う話になっちゃってる
0,21,25,0,0,21,26,0,あーなるほど
0,21,26,0,0,21,28,0,いつもこうですからね
0,21,28,0,0,21,29,0,基本出す
0,21,29,0,0,21,31,0,それもまたよしと
0,21,31,0,0,21,33,0,その意気やよし
0,21,33,0,0,21,37,0,皆さんのお便りから始まってるんでね
0,21,37,0,0,21,38,0,はい
0,21,38,0,0,21,43,0,あのまあ概ねなんかお便りに答えてると言っても過言ではないんですよね
0,21,43,0,0,21,44,0,それもまたベネ
0,21,44,0,0,21,46,0,そうディモールとベネ
0,21,46,0,0,21,47,0,次いきます
0,21,47,0,0,21,50,0,えー
0,21,50,0,0,21,53,0,ハグギが弱点さんからの普通お便りですね
0,21,53,0,0,21,54,0,お便りありがとうございます
0,21,54,0,0,21,55,0,狙え狙え
0,21,55,0,0,22,2,0,はいディズニーサー7cフェス2022ジャンプのメインビジュアルのイラストでど真ん中に立ってる人こんばんは
0,22,2,0,0,22,3,0,こんばんは
0,22,3,0,0,22,6,0,えー私は醜く超えた豚です
0,22,6,0,0,22,10,0,醜く超えた豚でも自宅でできるおすすめのダイエットを教えていただけますでしょうか
0,22,10,0,0,22,13,0,ここで言う豚とは一般的なデブに対するイメージであり
0,22,13,0,0,22,16,0,実在の豚や団体などに対する誹謗中傷ではありません
0,22,16,0,0,22,20,0,というお便り
0,22,20,0,0,22,21,0,はい
0,22,21,0,0,22,22,0,はい
0,22,22,0,0,22,24,0,なので
0,22,24,0,0,22,25,0,ど真ん中なんですか
0,22,25,0,0,22,26,0,あそうですね
0,22,26,0,0,22,27,0,あのー
0,22,27,0,0,22,29,0,このね私の左にもたまに出てくるんですけど
0,22,29,0,0,22,32,0,今度12月に7cフェスっていう
0,22,32,0,0,22,33,0,おー
0,22,33,0,0,22,36,0,事務所の私7cインクっていうところに所属してるんですけど
0,22,36,0,0,22,37,0,はえー
0,22,37,0,0,22,38,0,はー
0,22,38,0,0,22,40,0,まあ初出なんですけどね今日
0,22,40,0,0,22,41,0,はい
0,22,41,0,0,22,42,0,7cインク
0,22,42,0,0,22,43,0,いいです
0,22,43,0,0,22,47,0,そこのなんか12月のイベントのビジュアルがあるんです
0,22,47,0,0,22,50,0,はい
